line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,127412.393032,1,10,192.168.88.253,38038,244,,slow_start,
2,127412.393174,4,20,192.168.88.253,38038,127,,loss_recovery,
3,127412.393299,9,10,192.168.88.253,38038,119,,congestion_avoidance,
4,127412.394752,100,17,192.168.88.253,38038,217,,congestion_avoidance,
5,127412.395265,137,19,192.168.88.253,38038,244,,loss_recovery,
6,127412.395399,148,9,192.168.88.253,38038,110,,congestion_avoidance,
7,127412.396252,200,14,192.168.88.253,38038,215,,congestion_avoidance,
8,127412.396372,207,14,192.168.88.253,38038,141,,loss_recovery,
9,127412.396538,218,7,192.168.88.253,38038,114,,congestion_avoidance,
10,127412.398992,291,18,192.168.88.253,38038,272,,loss_recovery,
11,127412.399267,293,9,192.168.88.253,38038,130,,congestion_avoidance,
12,127412.399658,300,11,192.168.88.253,38038,129,,congestion_avoidance,
13,127412.606474,324,19,192.168.88.253,38038,359,,loss_recovery,
14,127412.606629,325,9,192.168.88.253,38038,140,,congestion_avoidance,
15,127412.608758,386,19,192.168.88.253,38038,157,,loss_recovery,
16,127412.608915,391,9,192.168.88.253,38038,144,,congestion_avoidance,
17,127412.609234,400,11,192.168.88.253,38038,139,,congestion_avoidance,
18,127412.610635,441,18,192.168.88.253,38038,181,,loss_recovery,
19,127412.610823,447,9,192.168.88.253,38038,148,,congestion_avoidance,
20,127412.612499,500,17,192.168.88.253,38038,207,,congestion_avoidance,
21,127412.612752,507,18,192.168.88.253,38038,271,,loss_recovery,
22,127412.612969,514,9,192.168.88.253,38038,142,,congestion_avoidance,
23,127412.614439,556,16,192.168.88.253,38038,249,,loss_recovery,
24,127412.614625,561,8,192.168.88.253,38038,201,,congestion_avoidance,
25,127412.616062,600,15,192.168.88.253,38038,222,,congestion_avoidance,
26,127412.616127,602,15,192.168.88.253,38038,159,,loss_recovery,
27,127412.616290,607,7,192.168.88.253,38038,125,,congestion_avoidance,
28,127412.618194,662,16,192.168.88.253,38038,307,,loss_recovery,
29,127412.618343,670,8,192.168.88.253,38038,125,,congestion_avoidance,
30,127412.619366,700,13,192.168.88.253,38038,138,,congestion_avoidance,
31,127412.620164,722,17,192.168.88.253,38038,228,,loss_recovery,
32,127412.620395,728,8,192.168.88.253,38038,146,,congestion_avoidance,
33,127412.622303,783,17,192.168.88.253,38038,195,,loss_recovery,
34,127412.622566,790,8,192.168.88.253,38038,115,,congestion_avoidance,
35,127412.622939,800,10,192.168.88.253,38038,104,,congestion_avoidance,
36,127412.624135,836,16,192.168.88.253,38038,217,,loss_recovery,
37,127412.624372,842,8,192.168.88.253,38038,137,,congestion_avoidance,
