line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
29,212699.068688,1,10,1448,11584,192.168.88.253,47224,149,,slow_start,
30,212699.075925,100,16,263536,270776,192.168.88.253,47224,328,,slow_start,
31,212699.084138,200,16,509696,515488,192.168.88.253,47224,241,,slow_start,
32,212699.092457,300,16,757304,764544,192.168.88.253,47224,333,,slow_start,
33,212699.101169,400,16,1017944,1025184,192.168.88.253,47224,341,,slow_start,
34,212699.110267,500,16,1288720,1295960,192.168.88.253,47224,341,,slow_start,
35,212699.120388,600,16,1589904,1597144,192.168.88.253,47224,295,,slow_start,
36,212699.129494,700,16,1865024,1870816,192.168.88.253,47224,239,,slow_start,
37,212699.139534,800,16,2163312,2170552,192.168.88.253,47224,344,,slow_start,
38,212699.149456,900,16,2461600,2467392,192.168.88.253,47224,226,,slow_start,
39,212699.158542,1000,16,2732376,2739616,192.168.88.253,47224,349,,slow_start,
40,212699.168255,1100,16,3023424,3029216,192.168.88.253,47224,225,,slow_start,
41,212699.177715,1200,16,3305784,3313024,192.168.88.253,47224,347,,slow_start,
42,212699.187010,1300,16,3582352,3589592,192.168.88.253,47224,347,,slow_start,
43,212699.196355,1400,16,3863264,3869056,192.168.88.253,47224,228,,slow_start,
44,212699.206796,1500,16,4174584,4180376,192.168.88.253,47224,339,,slow_start,
45,212699.215690,1600,16,4439568,4446808,192.168.88.253,47224,315,,slow_start,
46,212699.223653,1700,16,4678488,4685728,192.168.88.253,47224,347,,slow_start,
47,212699.232784,1800,16,4952160,4957952,192.168.88.253,47224,229,,slow_start,
48,212699.242269,1900,16,5235968,5240312,192.168.88.253,47224,217,,slow_start,
49,212699.252514,2000,16,5540048,5547288,192.168.88.253,47224,346,,slow_start,
50,212699.261055,2100,16,5796344,5803584,192.168.88.253,47224,358,,slow_start,
51,212699.270393,2200,16,6075808,6081600,192.168.88.253,47224,220,,slow_start,
52,212699.280075,2300,16,6365408,6371200,192.168.88.253,47224,238,,slow_start,
53,212699.289959,2400,16,6660800,6666592,192.168.88.253,47224,224,,slow_start,
54,212699.300231,2500,16,6967776,6973568,192.168.88.253,47224,242,,slow_start,
55,212699.310477,2600,16,7273304,7274752,192.168.88.253,47224,372,,slow_start,
56,212699.320189,2700,16,7564352,7570144,192.168.88.253,47224,237,,slow_start,
57,212699.330028,2800,16,7856848,7864088,192.168.88.253,47224,330,,slow_start,
58,212699.339949,2900,16,8155136,8160928,192.168.88.253,47224,227,,slow_start,
59,212699.349842,3000,16,8450528,8456320,192.168.88.253,47224,241,,slow_start,
60,212699.359285,3100,16,8731440,8738680,192.168.88.253,47224,341,,slow_start,
61,212699.368097,3200,16,8994976,9000768,192.168.88.253,47224,336,,slow_start,
62,212699.376791,3300,16,9255616,9261408,192.168.88.253,47224,209,,slow_start,
63,212699.388626,3400,16,9530736,9539424,192.168.88.253,47224,332,,slow_start,
64,212699.397551,3500,16,9798616,9807304,192.168.88.253,47224,355,,slow_start,
65,212699.406479,3600,16,10065048,10072288,192.168.88.253,47224,352,,slow_start,
66,212699.414984,3700,16,10318448,10327136,192.168.88.253,47224,321,,slow_start,
67,212699.423501,3800,16,10571848,10577640,192.168.88.253,47224,324,,slow_start,
68,212699.431832,3900,16,10820904,10826696,192.168.88.253,47224,311,,slow_start,
69,212699.440036,4000,16,11068512,11075752,192.168.88.253,47224,199,,slow_start,
70,212699.448767,4100,16,11329152,11336392,192.168.88.253,47224,231,,slow_start,
71,212699.457318,4200,16,11584000,11589792,192.168.88.253,47224,284,,slow_start,
72,212699.465799,4300,16,11838848,11846088,192.168.88.253,47224,282,,slow_start,
73,212699.474809,4400,16,12106728,12112520,192.168.88.253,47224,90,,slow_start,
74,212699.483445,4500,16,12365920,12373160,192.168.88.253,47224,245,,slow_start,
75,212699.492238,4600,16,12626560,12633800,192.168.88.253,47224,328,,slow_start,
76,212699.501420,4700,16,12901680,12910368,192.168.88.253,47224,340,,slow_start,
77,212699.511308,4800,16,13197072,13205760,192.168.88.253,47224,346,,slow_start,
78,212699.521175,4900,16,13491016,13496808,192.168.88.253,47224,319,,slow_start,
79,212699.529341,5000,16,13737176,13745864,192.168.88.253,47224,340,,slow_start,
80,212699.537209,5100,16,13971752,13977544,192.168.88.253,47224,311,,slow_start,
81,212699.546954,5200,16,14262800,14271488,192.168.88.253,47224,350,,slow_start,
82,212699.554949,5300,16,14500272,14508960,192.168.88.253,47224,254,,slow_start,
83,212699.563827,5400,16,14768152,14776840,192.168.88.253,47224,358,,slow_start,
84,212699.572393,5500,16,15024448,15031688,192.168.88.253,47224,230,,slow_start,
85,212699.583092,5600,16,15343008,15348800,192.168.88.253,47224,290,,slow_start,
86,212699.591785,5700,16,15603648,15610888,192.168.88.253,47224,198,,slow_start,
87,212699.599666,5800,16,15836776,15842568,192.168.88.253,47224,321,,slow_start,
88,212699.607857,5900,16,16084384,16091624,192.168.88.253,47224,206,,slow_start,
89,212699.617554,6000,16,16373984,16381224,192.168.88.253,47224,237,,slow_start,
90,212699.627444,6100,16,16669376,16676616,192.168.88.253,47224,210,,slow_start,
91,212699.637069,6200,16,16954632,16960424,192.168.88.253,47224,341,,slow_start,
92,212699.644834,6300,16,17187760,17196448,192.168.88.253,47224,352,,slow_start,
93,212699.653044,6400,16,17433920,17441160,192.168.88.253,47224,212,,slow_start,
94,212699.661525,6500,16,17687320,17696008,192.168.88.253,47224,355,,slow_start,
95,212699.669640,6600,16,17929136,17936376,192.168.88.253,47224,306,,slow_start,
96,212699.678081,6700,16,18181088,18188328,192.168.88.253,47224,309,,slow_start,
97,212699.686132,6800,16,18422904,18431592,192.168.88.253,47224,351,,slow_start,
98,212699.694270,6900,16,18666168,18674856,192.168.88.253,47224,348,,slow_start,
99,212699.702813,7000,16,18922464,18929704,192.168.88.253,47224,231,,slow_start,
100,212699.710905,7100,16,19161384,19167176,192.168.88.253,47224,328,,slow_start,
101,212699.718862,7200,16,19400304,19408992,192.168.88.253,47224,352,,slow_start,
102,212699.727400,7300,16,19656600,19665288,192.168.88.253,47224,348,,slow_start,
103,212699.735594,7400,16,19901312,19908552,192.168.88.253,47224,316,,slow_start,
104,212699.743679,7500,16,20143128,20151816,192.168.88.253,47224,334,,slow_start,
