line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,209802.256616,1,10,4344,10220,192.168.88.253,52868,543,,slow_start,
2,209802.263448,100,16,257828,265068,192.168.88.253,52868,297,,slow_start,
3,209802.270811,200,16,477924,483716,192.168.88.253,52868,292,,slow_start,
4,209802.278086,300,16,695124,700916,192.168.88.253,52868,290,,slow_start,
5,209802.285350,400,16,912324,918116,192.168.88.253,52868,284,,slow_start,
6,209802.292620,500,16,1129524,1135316,192.168.88.253,52868,291,,slow_start,
7,209802.300038,600,16,1351068,1356860,192.168.88.253,52868,293,,slow_start,
8,209802.308327,700,16,1598676,1604468,192.168.88.253,52868,285,,slow_start,
9,209802.315593,800,16,1815876,1821668,192.168.88.253,52868,298,,slow_start,
10,209802.322857,900,16,2033076,2038868,192.168.88.253,52868,295,,slow_start,
11,209802.330401,1000,16,2257516,2263308,192.168.88.253,52868,280,,slow_start,
12,209802.337672,1100,16,2474716,2480508,192.168.88.253,52868,276,,slow_start,
13,209802.344843,1200,16,2690468,2697708,192.168.88.253,52868,284,,slow_start,
14,209802.352215,1300,16,2910564,2916356,192.168.88.253,52868,291,,slow_start,
15,209802.360539,1400,16,3159620,3166860,192.168.88.253,52868,288,,slow_start,
16,209802.369631,1500,16,3410124,3415916,192.168.88.253,52868,128,,slow_start,
17,209802.380460,1600,16,3680900,3688140,192.168.88.253,52868,281,,slow_start,
18,209802.389193,1700,16,3941540,3948780,192.168.88.253,52868,282,,slow_start,
19,209802.397422,1800,16,4187700,4193492,192.168.88.253,52868,285,,slow_start,
20,209802.406199,1900,16,4449788,4454132,192.168.88.253,52868,284,,slow_start,
21,209802.415970,2000,16,4723460,4727804,192.168.88.253,52868,257,,slow_start,
22,209802.425179,2100,16,4997132,5004372,192.168.88.253,52868,299,,slow_start,
23,209802.433438,2200,16,5244740,5251980,192.168.88.253,52868,147,,slow_start,
24,209802.443627,2300,16,5511172,5516964,192.168.88.253,52868,269,,slow_start,
25,209802.451869,2400,16,5760228,5766020,192.168.88.253,52868,271,,slow_start,
26,209802.464213,2500,16,6029556,6035348,192.168.88.253,52868,262,,slow_start,
27,209802.472106,2600,16,6265580,6272820,192.168.88.253,52868,290,,slow_start,
28,209802.480351,2700,16,6511740,6517532,192.168.88.253,52868,293,,slow_start,
29,209802.487618,2800,16,6728940,6734732,192.168.88.253,52868,287,,slow_start,
