[209802.256616] TCP: my_cca: seq=1 cwnd=10 rtt=543 bytes_acked=4344 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:52868
[209802.263448] TCP: my_cca: seq=100 cwnd=16 rtt=297 bytes_acked=257828 bytes_sent=265068 phase=slow_start Destination: 192.168.88.253:52868
[209802.270811] TCP: my_cca: seq=200 cwnd=16 rtt=292 bytes_acked=477924 bytes_sent=483716 phase=slow_start Destination: 192.168.88.253:52868
[209802.278086] TCP: my_cca: seq=300 cwnd=16 rtt=290 bytes_acked=695124 bytes_sent=700916 phase=slow_start Destination: 192.168.88.253:52868
[209802.285350] TCP: my_cca: seq=400 cwnd=16 rtt=284 bytes_acked=912324 bytes_sent=918116 phase=slow_start Destination: 192.168.88.253:52868
[209802.292620] TCP: my_cca: seq=500 cwnd=16 rtt=291 bytes_acked=1129524 bytes_sent=1135316 phase=slow_start Destination: 192.168.88.253:52868
[209802.300038] TCP: my_cca: seq=600 cwnd=16 rtt=293 bytes_acked=1351068 bytes_sent=1356860 phase=slow_start Destination: 192.168.88.253:52868
[209802.308327] TCP: my_cca: seq=700 cwnd=16 rtt=285 bytes_acked=1598676 bytes_sent=1604468 phase=slow_start Destination: 192.168.88.253:52868
[209802.315593] TCP: my_cca: seq=800 cwnd=16 rtt=298 bytes_acked=1815876 bytes_sent=1821668 phase=slow_start Destination: 192.168.88.253:52868
[209802.322857] TCP: my_cca: seq=900 cwnd=16 rtt=295 bytes_acked=2033076 bytes_sent=2038868 phase=slow_start Destination: 192.168.88.253:52868
[209802.330401] TCP: my_cca: seq=1000 cwnd=16 rtt=280 bytes_acked=2257516 bytes_sent=2263308 phase=slow_start Destination: 192.168.88.253:52868
[209802.337672] TCP: my_cca: seq=1100 cwnd=16 rtt=276 bytes_acked=2474716 bytes_sent=2480508 phase=slow_start Destination: 192.168.88.253:52868
[209802.344843] TCP: my_cca: seq=1200 cwnd=16 rtt=284 bytes_acked=2690468 bytes_sent=2697708 phase=slow_start Destination: 192.168.88.253:52868
[209802.352215] TCP: my_cca: seq=1300 cwnd=16 rtt=291 bytes_acked=2910564 bytes_sent=2916356 phase=slow_start Destination: 192.168.88.253:52868
[209802.360539] TCP: my_cca: seq=1400 cwnd=16 rtt=288 bytes_acked=3159620 bytes_sent=3166860 phase=slow_start Destination: 192.168.88.253:52868
[209802.369631] TCP: my_cca: seq=1500 cwnd=16 rtt=128 bytes_acked=3410124 bytes_sent=3415916 phase=slow_start Destination: 192.168.88.253:52868
[209802.380460] TCP: my_cca: seq=1600 cwnd=16 rtt=281 bytes_acked=3680900 bytes_sent=3688140 phase=slow_start Destination: 192.168.88.253:52868
[209802.389193] TCP: my_cca: seq=1700 cwnd=16 rtt=282 bytes_acked=3941540 bytes_sent=3948780 phase=slow_start Destination: 192.168.88.253:52868
