line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
2,567592.629324,1,10,192.168.88.253,40138,236,,loss_recovery,
3,567592.629495,2,5,192.168.88.253,40138,158,,congestion_avoidance,
4,567592.630965,50,6,192.168.88.253,40138,172,,loss_recovery,
5,567592.631176,55,3,192.168.88.253,40138,314,,congestion_avoidance,
6,567592.631788,68,6,192.168.88.253,40138,202,,loss_recovery,
7,567592.632041,73,3,192.168.88.253,40138,90,,congestion_avoidance,
8,567592.632704,87,6,192.168.88.253,40138,206,,loss_recovery,
9,567592.632959,92,3,192.168.88.253,40138,89,,congestion_avoidance,
10,567592.633864,100,5,192.168.88.253,40138,109,,congestion_avoidance,
11,567592.636881,170,6,192.168.88.253,40138,303,,loss_recovery,
12,567592.637060,175,3,192.168.88.253,40138,100,,congestion_avoidance,
13,567592.637978,194,6,192.168.88.253,40138,187,,loss_recovery,
14,567592.638239,199,3,192.168.88.253,40138,90,,congestion_avoidance,
15,567592.638307,200,3,192.168.88.253,40138,107,,congestion_avoidance,
16,567592.638759,210,6,192.168.88.253,40138,204,,loss_recovery,
17,567592.638977,214,3,192.168.88.253,40138,105,,congestion_avoidance,
18,567592.639734,229,6,192.168.88.253,40138,271,,loss_recovery,
19,567592.639919,234,3,192.168.88.253,40138,105,,congestion_avoidance,
20,567592.640800,251,6,192.168.88.253,40138,299,,loss_recovery,
21,567592.640993,256,3,192.168.88.253,40138,107,,congestion_avoidance,
22,567592.641599,269,6,192.168.88.253,40138,188,,loss_recovery,
23,567592.641879,273,3,192.168.88.253,40138,91,,congestion_avoidance,
24,567592.642490,286,6,192.168.88.253,40138,199,,loss_recovery,
25,567592.642747,290,3,192.168.88.253,40138,87,,congestion_avoidance,
26,567592.643509,300,6,192.168.88.253,40138,238,,loss_recovery,
27,567592.643745,303,3,192.168.88.253,40138,105,,congestion_avoidance,
28,567592.644384,310,6,192.168.88.253,40138,240,,loss_recovery,
29,567592.644624,313,3,192.168.88.253,40138,104,,congestion_avoidance,
30,567592.645253,320,6,192.168.88.253,40138,239,,loss_recovery,
31,567592.645500,323,3,192.168.88.253,40138,110,,congestion_avoidance,
32,567592.646130,330,6,192.168.88.253,40138,242,,loss_recovery,
33,567592.646370,333,3,192.168.88.253,40138,103,,congestion_avoidance,
34,567592.647035,340,6,192.168.88.253,40138,235,,loss_recovery,
35,567592.647296,343,3,192.168.88.253,40138,105,,congestion_avoidance,
36,567592.647921,350,6,192.168.88.253,40138,241,,loss_recovery,
37,567592.648166,353,3,192.168.88.253,40138,106,,congestion_avoidance,
38,567592.648795,360,6,192.168.88.253,40138,243,,loss_recovery,
39,567592.649036,363,3,192.168.88.253,40138,105,,congestion_avoidance,
40,567592.649709,370,6,192.168.88.253,40138,280,,loss_recovery,
41,567592.649962,373,3,192.168.88.253,40138,107,,congestion_avoidance,
42,567592.650613,380,6,192.168.88.253,40138,271,,loss_recovery,
43,567592.650852,382,3,192.168.88.253,40138,107,,congestion_avoidance,
44,567592.651496,389,6,192.168.88.253,40138,280,,loss_recovery,
45,567592.651728,391,3,192.168.88.253,40138,103,,congestion_avoidance,
46,567592.652497,398,6,192.168.88.253,40138,270,,loss_recovery,
47,567592.652732,400,3,192.168.88.253,40138,105,,congestion_avoidance,
48,567592.653344,407,6,192.168.88.253,40138,233,,loss_recovery,
49,567592.653591,410,3,192.168.88.253,40138,110,,congestion_avoidance,
50,567592.654263,417,6,192.168.88.253,40138,242,,loss_recovery,
51,567592.654500,419,3,192.168.88.253,40138,107,,congestion_avoidance,
52,567592.656825,445,6,192.168.88.253,40138,236,,loss_recovery,
53,567592.657280,449,3,192.168.88.253,40138,107,,congestion_avoidance,
54,567592.658330,461,6,192.168.88.253,40138,237,,loss_recovery,
55,567592.658564,464,3,192.168.88.253,40138,100,,congestion_avoidance,
56,567592.659200,471,6,192.168.88.253,40138,236,,loss_recovery,
57,567592.659435,474,3,192.168.88.253,40138,100,,congestion_avoidance,
58,567592.660072,481,6,192.168.88.253,40138,234,,loss_recovery,
59,567592.660310,484,3,192.168.88.253,40138,103,,congestion_avoidance,
60,567592.660949,491,6,192.168.88.253,40138,240,,loss_recovery,
61,567592.661195,494,3,192.168.88.253,40138,103,,congestion_avoidance,
62,567592.661677,500,6,192.168.88.253,40138,192,,congestion_avoidance,
63,567592.661727,501,6,192.168.88.253,40138,212,,loss_recovery,
64,567592.662118,505,3,192.168.88.253,40138,101,,congestion_avoidance,
65,567592.662740,512,6,192.168.88.253,40138,236,,loss_recovery,
66,567592.662978,515,3,192.168.88.253,40138,102,,congestion_avoidance,
67,567592.663612,522,6,192.168.88.253,40138,241,,loss_recovery,
68,567592.663869,525,3,192.168.88.253,40138,101,,congestion_avoidance,
69,567592.664485,532,6,192.168.88.253,40138,239,,loss_recovery,
70,567592.664725,535,3,192.168.88.253,40138,107,,congestion_avoidance,
71,567592.667484,566,6,192.168.88.253,40138,201,,loss_recovery,
72,567592.667729,569,3,192.168.88.253,40138,102,,congestion_avoidance,
73,567592.668356,576,6,192.168.88.253,40138,236,,loss_recovery,
74,567592.668586,579,3,192.168.88.253,40138,101,,congestion_avoidance,
75,567592.669233,586,6,192.168.88.253,40138,237,,loss_recovery,
76,567592.669474,589,3,192.168.88.253,40138,105,,congestion_avoidance,
77,567592.670110,596,6,192.168.88.253,40138,240,,loss_recovery,
78,567592.670350,599,3,192.168.88.253,40138,100,,congestion_avoidance,
79,567592.670459,600,4,192.168.88.253,40138,105,,congestion_avoidance,
80,567592.679340,654,6,192.168.88.253,40138,178,,loss_recovery,
81,567592.679591,657,3,192.168.88.253,40138,105,,congestion_avoidance,
82,567592.680217,664,6,192.168.88.253,40138,226,,loss_recovery,
83,567592.680460,667,3,192.168.88.253,40138,102,,congestion_avoidance,
84,567592.681110,674,6,192.168.88.253,40138,262,,loss_recovery,
85,567592.681354,677,3,192.168.88.253,40138,107,,congestion_avoidance,
86,567592.681962,684,6,192.168.88.253,40138,239,,loss_recovery,
87,567592.682206,687,3,192.168.88.253,40138,109,,congestion_avoidance,
88,567592.682835,694,6,192.168.88.253,40138,241,,loss_recovery,
89,567592.683074,697,3,192.168.88.253,40138,104,,congestion_avoidance,
90,567592.683305,700,5,192.168.88.253,40138,119,,congestion_avoidance,
91,567592.683590,704,6,192.168.88.253,40138,198,,loss_recovery,
92,567592.684003,708,3,192.168.88.253,40138,109,,congestion_avoidance,
93,567592.684623,715,6,192.168.88.253,40138,233,,loss_recovery,
94,567592.684868,718,3,192.168.88.253,40138,108,,congestion_avoidance,
95,567592.685502,725,6,192.168.88.253,40138,239,,loss_recovery,
96,567592.685747,728,3,192.168.88.253,40138,109,,congestion_avoidance,
97,567592.686373,735,6,192.168.88.253,40138,243,,loss_recovery,
98,567592.686624,738,3,192.168.88.253,40138,111,,congestion_avoidance,
99,567592.689194,763,6,192.168.88.253,40138,163,,loss_recovery,
100,567592.689548,767,3,192.168.88.253,40138,107,,congestion_avoidance,
