line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,265794.685732,1,10,1448,30408,192.168.88.253,56912,291,,loss_recovery,
2,265794.685936,2,5,2896,36200,192.168.88.253,56912,144,,congestion_avoidance,
3,265794.688225,57,13,105704,159280,192.168.88.253,56912,204,,loss_recovery,
4,265794.688507,64,6,115840,167968,192.168.88.253,56912,209,,congestion_avoidance,
5,265794.689822,100,10,167968,227336,192.168.88.253,56912,264,,congestion_avoidance,
6,265794.689939,103,11,176656,243264,192.168.88.253,56912,179,,loss_recovery,
7,265794.690203,109,5,185344,250504,192.168.88.253,56912,240,,congestion_avoidance,
8,265794.691625,143,10,240368,320008,192.168.88.253,56912,179,,loss_recovery,
9,265794.691830,148,5,247608,327248,192.168.88.253,56912,181,,congestion_avoidance,
10,265794.693936,187,12,333040,422816,192.168.88.253,56912,243,,loss_recovery,
11,265794.694253,191,6,344624,434400,192.168.88.253,56912,202,,congestion_avoidance,
12,265794.694728,200,8,364896,456120,192.168.88.253,56912,212,,congestion_avoidance,
13,265794.695127,207,10,386616,480736,192.168.88.253,56912,172,,loss_recovery,
14,265794.695398,210,5,392408,487976,192.168.88.253,56912,249,,congestion_avoidance,
15,265794.696788,237,11,460464,564720,192.168.88.253,56912,153,,loss_recovery,
16,265794.697132,241,5,472048,574856,192.168.88.253,56912,227,,congestion_avoidance,
17,265794.698516,264,10,532864,642912,192.168.88.253,56912,183,,loss_recovery,
18,265794.698764,268,5,543000,653048,192.168.88.253,56912,183,,congestion_avoidance,
19,265794.700118,292,10,603816,721104,192.168.88.253,56912,161,,loss_recovery,
20,265794.700404,296,5,613952,731240,192.168.88.253,56912,183,,congestion_avoidance,
21,265794.700715,300,6,624088,742824,192.168.88.253,56912,182,,congestion_avoidance,
22,265794.701811,320,11,676216,799296,192.168.88.253,56912,146,,loss_recovery,
23,265794.702124,323,5,684904,809432,192.168.88.253,56912,180,,congestion_avoidance,
24,265794.703366,346,10,744272,877488,192.168.88.253,56912,175,,loss_recovery,
25,265794.703720,350,5,755856,887624,192.168.88.253,56912,172,,congestion_avoidance,
26,265794.704775,365,10,806536,952784,192.168.88.253,56912,203,,loss_recovery,
27,265794.705039,369,5,816672,962920,192.168.88.253,56912,196,,congestion_avoidance,
28,265794.706130,390,10,867352,1020840,192.168.88.253,56912,194,,loss_recovery,
29,265794.706410,394,5,877488,1029528,192.168.88.253,56912,172,,congestion_avoidance,
30,265794.706841,400,7,891968,1048352,192.168.88.253,56912,268,,congestion_avoidance,
31,265794.707748,416,10,931064,1093240,192.168.88.253,56912,203,,loss_recovery,
32,265794.708055,420,5,942648,1101928,192.168.88.253,56912,198,,congestion_avoidance,
33,265794.710096,458,13,1038216,1217768,192.168.88.253,56912,183,,loss_recovery,
34,265794.710440,463,6,1052696,1229352,192.168.88.253,56912,202,,congestion_avoidance,
35,265794.711367,480,10,1096136,1278584,192.168.88.253,56912,230,,loss_recovery,
36,265794.711639,484,5,1106272,1288720,192.168.88.253,56912,182,,congestion_avoidance,
37,265794.712634,500,9,1143920,1332160,192.168.88.253,56912,206,,congestion_avoidance,
38,265794.712951,509,10,1162744,1353880,192.168.88.253,56912,240,,loss_recovery,
39,265794.713244,513,5,1174328,1364016,192.168.88.253,56912,191,,congestion_avoidance,
40,265794.714303,533,10,1222112,1419040,192.168.88.253,56912,194,,loss_recovery,
41,265794.714642,537,5,1232248,1429176,192.168.88.253,56912,205,,congestion_avoidance,
42,265794.715747,557,10,1282928,1491440,192.168.88.253,56912,181,,loss_recovery,
43,265794.715999,560,5,1290168,1501576,192.168.88.253,56912,190,,congestion_avoidance,
44,265794.717189,581,10,1340848,1559496,192.168.88.253,56912,238,,loss_recovery,
45,265794.717508,585,5,1350984,1568184,192.168.88.253,56912,213,,congestion_avoidance,
46,265794.718433,600,8,1387184,1610176,192.168.88.253,56912,249,,congestion_avoidance,
47,265794.719599,624,13,1453792,1682576,192.168.88.253,56912,220,,loss_recovery,
48,265794.719895,629,6,1466824,1694160,192.168.88.253,56912,188,,congestion_avoidance,
49,265794.720908,645,10,1510264,1743392,192.168.88.253,56912,226,,loss_recovery,
50,265794.721252,649,5,1520400,1753528,192.168.88.253,56912,227,,congestion_avoidance,
51,265794.722419,672,10,1575424,1817240,192.168.88.253,56912,208,,loss_recovery,
52,265794.722723,676,5,1587008,1827376,192.168.88.253,56912,181,,congestion_avoidance,
53,265794.723871,697,10,1640584,1888192,192.168.88.253,56912,226,,loss_recovery,
54,265794.724125,700,5,1647824,1895432,192.168.88.253,56912,231,,loss_recovery,
55,265794.724223,701,5,1650720,1898328,192.168.88.253,56912,212,,congestion_avoidance,
56,265794.725407,723,10,1701400,1957696,192.168.88.253,56912,254,,loss_recovery,
57,265794.725741,727,5,1712984,1967832,192.168.88.253,56912,167,,congestion_avoidance,
58,265794.726975,751,10,1766560,2030096,192.168.88.253,56912,231,,loss_recovery,
59,265794.727273,755,5,1778144,2040232,192.168.88.253,56912,168,,congestion_avoidance,
60,265794.728337,775,10,1825928,2096704,192.168.88.253,56912,226,,loss_recovery,
61,265794.728625,779,5,1837512,2106840,192.168.88.253,56912,182,,congestion_avoidance,
62,265794.729862,798,10,1888192,2166208,192.168.88.253,56912,240,,loss_recovery,
63,265794.729958,800,5,1893984,2169104,192.168.88.253,56912,213,,loss_recovery,
64,265794.730181,802,5,1899776,2176344,192.168.88.253,56912,204,,congestion_avoidance,
65,265794.731465,826,10,1956248,2241504,192.168.88.253,56912,205,,loss_recovery,
66,265794.731775,830,5,1967832,2251640,192.168.88.253,56912,188,,congestion_avoidance,
67,265794.732912,850,10,2018512,2308112,192.168.88.253,56912,153,,loss_recovery,
68,265794.733214,853,5,2027200,2318248,192.168.88.253,56912,232,,congestion_avoidance,
69,265794.734490,877,10,2086568,2386304,192.168.88.253,56912,177,,loss_recovery,
70,265794.734794,881,5,2098152,2396440,192.168.88.253,56912,173,,congestion_avoidance,
71,265794.736011,900,10,2148832,2451464,192.168.88.253,56912,243,,congestion_avoidance,
72,265794.736444,909,11,2173448,2480424,192.168.88.253,56912,288,,loss_recovery,
73,265794.736763,913,5,2185032,2490560,192.168.88.253,56912,207,,congestion_avoidance,
74,265794.738186,936,10,2240056,2554272,192.168.88.253,56912,239,,loss_recovery,
75,265794.741328,988,10,2364584,2693280,192.168.88.253,56912,288,,loss_recovery,
76,265794.741658,992,5,2376168,2703416,192.168.88.253,56912,188,,congestion_avoidance,
77,265794.742572,1000,7,2394992,2723688,192.168.88.253,56912,612,,congestion_avoidance,
78,265794.743501,1015,10,2432640,2768576,192.168.88.253,56912,261,,loss_recovery,
79,265794.743849,1019,5,2444224,2778712,192.168.88.253,56912,212,,congestion_avoidance,
80,265794.745144,1043,10,2500696,2843872,192.168.88.253,56912,242,,loss_recovery,
81,265794.745503,1047,5,2512280,2854008,192.168.88.253,56912,232,,congestion_avoidance,
82,265794.746625,1068,10,2564408,2911928,192.168.88.253,56912,143,,loss_recovery,
83,265794.746902,1071,5,2573096,2922064,192.168.88.253,56912,172,,congestion_avoidance,
84,265794.747998,1092,10,2623776,2979984,192.168.88.253,56912,220,,loss_recovery,
85,265794.748305,1096,5,2633912,2990120,192.168.88.253,56912,181,,congestion_avoidance,
86,265794.748646,1100,6,2644048,3001704,192.168.88.253,56912,202,,congestion_avoidance,
87,265794.749606,1120,10,2690384,3055280,192.168.88.253,56912,267,,loss_recovery,
88,265794.749884,1124,5,2701968,3065416,192.168.88.253,56912,182,,congestion_avoidance,
89,265794.750995,1145,10,2752648,3123336,192.168.88.253,56912,198,,loss_recovery,
90,265794.751337,1149,5,2762784,3133472,192.168.88.253,56912,215,,congestion_avoidance,
91,265794.752442,1169,10,2813464,3195736,192.168.88.253,56912,178,,loss_recovery,
92,265794.752629,1172,5,2820704,3205872,192.168.88.253,56912,124,,congestion_avoidance,
93,265794.753798,1193,10,2871384,3263792,192.168.88.253,56912,208,,loss_recovery,
94,265794.754050,1197,5,2881520,3272480,192.168.88.253,56912,150,,congestion_avoidance,
95,265794.754291,1200,6,2890208,3284064,192.168.88.253,56912,162,,congestion_avoidance,
96,265794.755692,1227,12,2962608,3363704,192.168.88.253,56912,260,,loss_recovery,
97,265794.755990,1231,6,2974192,3375288,192.168.88.253,56912,195,,congestion_avoidance,
98,265794.756774,1247,10,3017632,3428864,192.168.88.253,56912,179,,loss_recovery,
99,265794.757010,1250,5,3024872,3439000,192.168.88.253,56912,176,,congestion_avoidance,
100,265794.758218,1270,10,3079896,3498368,192.168.88.253,56912,182,,loss_recovery,
