line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,649329.224266,1,10,7240,14480,192.168.88.253,45268,431,,slow_start,
2,649329.224827,8,17,36200,57920,192.168.88.253,45268,337,,loss_recovery,
3,649329.225102,18,8,53576,66608,192.168.88.253,45268,173,,congestion_avoidance,
4,649329.227738,100,16,196928,225888,192.168.88.253,45268,266,,congestion_avoidance,
5,649329.230177,200,17,376480,406888,192.168.88.253,45268,287,,loss_recovery,
6,649329.230602,211,8,398200,422816,192.168.88.253,45268,209,,congestion_avoidance,
7,649329.233244,274,17,563272,602368,192.168.88.253,45268,339,,loss_recovery,
8,649329.233563,280,8,580648,616848,192.168.88.253,45268,237,,congestion_avoidance,
9,649329.234392,300,11,628432,670424,192.168.88.253,45268,212,,congestion_avoidance,
10,649329.235098,317,14,673320,722552,192.168.88.253,45268,265,,loss_recovery,
11,649329.235412,324,7,690696,735584,192.168.88.253,45268,204,,congestion_avoidance,
12,649329.237436,369,15,813776,877488,192.168.88.253,45268,262,,loss_recovery,
13,649329.237786,375,7,831152,881832,192.168.88.253,45268,396,,congestion_avoidance,
14,649329.238934,400,12,893416,952784,192.168.88.253,45268,218,,congestion_avoidance,
15,649329.240312,431,16,983192,1051248,192.168.88.253,45268,299,,loss_recovery,
16,649329.240700,439,8,1002016,1065728,192.168.88.253,45268,290,,congestion_avoidance,
17,649329.242850,490,16,1135232,1209080,192.168.88.253,45268,302,,loss_recovery,
18,649329.243178,495,8,1151160,1223560,192.168.88.253,45268,222,,congestion_avoidance,
19,649329.243525,500,9,1165640,1239488,192.168.88.253,45268,287,,congestion_avoidance,
20,649329.245946,557,17,1319128,1413248,192.168.88.253,45268,264,,loss_recovery,
21,649329.246227,564,8,1337952,1419040,192.168.88.253,45268,324,,congestion_avoidance,
22,649329.247790,600,14,1433520,1518952,192.168.88.253,45268,227,,congestion_avoidance,
23,649329.247868,601,14,1434968,1526192,192.168.88.253,45268,304,,loss_recovery,
24,649329.248233,607,7,1450896,1536328,192.168.88.253,45268,214,,congestion_avoidance,
25,649329.250767,662,16,1604384,1711536,192.168.88.253,45268,282,,loss_recovery,
26,649329.251023,668,8,1624656,1715880,192.168.88.253,45268,289,,congestion_avoidance,
27,649329.252633,700,14,1714432,1811448,192.168.88.253,45268,288,,congestion_avoidance,
28,649329.253951,730,17,1799864,1908464,192.168.88.253,45268,334,,loss_recovery,
29,649329.254265,736,8,1817240,1922944,192.168.88.253,45268,216,,congestion_avoidance,
30,649329.256373,783,15,1944664,2060504,192.168.88.253,45268,362,,loss_recovery,
31,649329.256705,789,7,1959144,2073536,192.168.88.253,45268,226,,congestion_avoidance,
32,649329.257286,800,9,1985208,2101048,192.168.88.253,45268,207,,congestion_avoidance,
33,649329.259090,844,16,2103944,2228472,192.168.88.253,45268,247,,loss_recovery,
34,649329.259361,851,8,2121320,2242952,192.168.88.253,45268,245,,congestion_avoidance,
35,649329.260835,886,14,2211096,2348656,192.168.88.253,45268,322,,loss_recovery,
36,649329.261066,892,7,2225576,2353000,192.168.88.253,45268,288,,congestion_avoidance,
37,649329.261522,900,9,2245848,2376168,192.168.88.253,45268,205,,congestion_avoidance,
38,649329.262854,935,14,2331280,2478976,192.168.88.253,45268,270,,loss_recovery,
39,649329.263109,938,8,2347208,2484768,192.168.88.253,45268,292,,congestion_avoidance,
40,649329.265385,971,15,2481872,2625224,192.168.88.253,45268,347,,loss_recovery,
41,649329.265748,975,7,2496352,2638256,192.168.88.253,45268,253,,congestion_avoidance,
42,649329.267073,1000,12,2571648,2719344,192.168.88.253,45268,231,,congestion_avoidance,
43,649329.268725,1028,17,2683144,2835184,192.168.88.253,45268,290,,loss_recovery,
44,649329.269031,1032,8,2697624,2849664,192.168.88.253,45268,219,,congestion_avoidance,
45,649329.271070,1075,15,2823600,2985776,192.168.88.253,45268,292,,loss_recovery,
46,649329.271365,1081,7,2838080,2998808,192.168.88.253,45268,218,,congestion_avoidance,
47,649329.272254,1100,10,2884416,3043696,192.168.88.253,45268,239,,congestion_avoidance,
48,649329.274240,1146,17,3011840,3194288,192.168.88.253,45268,264,,loss_recovery,
49,649329.274576,1153,8,3030664,3200080,192.168.88.253,45268,382,,congestion_avoidance,
50,649329.276434,1195,15,3145056,3331848,192.168.88.253,45268,259,,loss_recovery,
51,649329.276736,1200,7,3159536,3336192,192.168.88.253,45268,332,,congestion_avoidance,
52,649329.278808,1249,15,3286960,3475200,192.168.88.253,45268,234,,loss_recovery,
53,649329.279115,1256,7,3304336,3485336,192.168.88.253,45268,187,,congestion_avoidance,
54,649329.281001,1300,14,3418728,3605520,192.168.88.253,45268,182,,congestion_avoidance,
55,649329.281142,1304,15,3428864,3622896,192.168.88.253,45268,220,,loss_recovery,
56,649329.281546,1310,7,3443344,3635928,192.168.88.253,45268,259,,congestion_avoidance,
57,649329.284352,1374,17,3614208,3819824,192.168.88.253,45268,389,,loss_recovery,
58,649329.284686,1382,8,3631584,3834304,192.168.88.253,45268,255,,congestion_avoidance,
59,649329.285567,1400,11,3677920,3883536,192.168.88.253,45268,244,,congestion_avoidance,
60,649329.286809,1431,16,3763352,3976208,192.168.88.253,45268,249,,loss_recovery,
61,649329.287218,1437,8,3782176,3992136,192.168.88.253,45268,221,,congestion_avoidance,
62,649329.289388,1485,16,3916840,4147072,192.168.88.253,45268,291,,loss_recovery,
63,649329.289670,1492,8,3934216,4152864,192.168.88.253,45268,326,,congestion_avoidance,
64,649329.290059,1500,10,3955936,4174584,192.168.88.253,45268,169,,congestion_avoidance,
65,649329.291794,1537,15,4060192,4288976,192.168.88.253,45268,360,,loss_recovery,
66,649329.292191,1544,7,4076120,4300560,192.168.88.253,45268,215,,congestion_avoidance,
67,649329.294813,1600,15,4220920,4456944,192.168.88.253,45268,263,,congestion_avoidance,
68,649329.295967,1630,17,4310696,4549616,192.168.88.253,45268,381,,loss_recovery,
69,649329.296365,1636,8,4328072,4564096,192.168.88.253,45268,250,,congestion_avoidance,
70,649329.298253,1681,15,4449704,4695864,192.168.88.253,45268,299,,loss_recovery,
71,649329.298562,1687,7,4464184,4708896,192.168.88.253,45268,183,,congestion_avoidance,
72,649329.299154,1700,9,4494592,4740752,192.168.88.253,45268,212,,congestion_avoidance,
73,649329.300845,1740,15,4601744,4863832,192.168.88.253,45268,325,,loss_recovery,
