line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,196441.805920,1,10,1448,44888,192.168.88.253,48140,252,,loss_recovery,
2,196441.806095,2,5,2896,50680,192.168.88.253,48140,160,,congestion_avoidance,
3,196441.806925,24,10,63712,118736,192.168.88.253,48140,124,,loss_recovery,
4,196441.807074,28,5,73848,127424,192.168.88.253,48140,113,,congestion_avoidance,
5,196441.807818,49,10,133216,195480,192.168.88.253,48140,112,,loss_recovery,
6,196441.807971,53,5,143352,204168,192.168.88.253,48140,105,,congestion_avoidance,
7,196441.808655,73,10,194032,264984,192.168.88.253,48140,144,,loss_recovery,
8,196441.808888,79,5,209960,273672,192.168.88.253,48140,115,,congestion_avoidance,
9,196441.809592,97,9,253400,324352,192.168.88.253,48140,188,,loss_recovery,
10,196441.809696,100,4,259192,327248,192.168.88.253,48140,201,,loss_recovery,
11,196441.809850,102,4,264984,333040,192.168.88.253,48140,98,,congestion_avoidance,
12,196441.810672,124,10,318560,393856,192.168.88.253,48140,140,,loss_recovery,
13,196441.810880,129,5,330144,403992,192.168.88.253,48140,93,,congestion_avoidance,
14,196441.811502,144,9,366344,445984,192.168.88.253,48140,170,,loss_recovery,
15,196441.811677,148,4,377928,454672,192.168.88.253,48140,93,,congestion_avoidance,
16,196441.812379,165,9,418472,502456,192.168.88.253,48140,148,,loss_recovery,
17,196441.812546,169,4,430056,511144,192.168.88.253,48140,99,,congestion_avoidance,
18,196441.813171,185,8,467704,554584,192.168.88.253,48140,170,,loss_recovery,
19,196441.813419,189,4,479288,563272,192.168.88.253,48140,120,,congestion_avoidance,
20,196441.813996,200,8,509696,598024,192.168.88.253,48140,121,,congestion_avoidance,
21,196441.814264,209,10,532864,626984,192.168.88.253,48140,141,,loss_recovery,
22,196441.814495,215,5,545896,637120,192.168.88.253,48140,109,,congestion_avoidance,
23,196441.815134,230,9,583544,683456,192.168.88.253,48140,162,,loss_recovery,
24,196441.815288,234,4,593680,686352,192.168.88.253,48140,206,,congestion_avoidance,
