line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,175852.776327,1,10,4344,10220,192.168.88.253,34780,492,,slow_start,
2,175852.784368,100,16,292580,296924,192.168.88.253,34780,291,,slow_start,
3,175852.793279,200,16,557564,561908,192.168.88.253,34780,363,,slow_start,
4,175852.802244,300,16,825444,831236,192.168.88.253,34780,282,,slow_start,
5,175852.810920,400,16,1086084,1091876,192.168.88.253,34780,281,,slow_start,
6,175852.819672,500,16,1345276,1351068,192.168.88.253,34780,300,,slow_start,
7,175852.828254,600,16,1604468,1611708,192.168.88.253,34780,252,,slow_start,
8,175852.837109,700,16,1869452,1876692,192.168.88.253,34780,139,,slow_start,
9,175852.845833,800,16,2127196,2132988,192.168.88.253,34780,299,,slow_start,
10,175852.854417,900,16,2386388,2393628,192.168.88.253,34780,242,,slow_start,
11,175852.863240,1000,16,2649924,2655716,192.168.88.253,34780,283,,slow_start,
12,175852.872274,1100,16,2920700,2925044,192.168.88.253,34780,281,,slow_start,
13,175852.880971,1200,16,3179892,3185684,192.168.88.253,34780,273,,slow_start,
14,175852.889691,1300,16,3440532,3446324,192.168.88.253,34780,283,,slow_start,
15,175852.898479,1400,16,3702620,3706964,192.168.88.253,34780,299,,slow_start,
16,175852.907148,1500,16,3961812,3967604,192.168.88.253,34780,299,,slow_start,
17,175852.915937,1600,16,4223900,4231140,192.168.88.253,34780,331,,slow_start,
18,175852.924639,1700,16,4484540,4488884,192.168.88.253,34780,300,,slow_start,
19,175852.933301,1800,16,4743732,4749524,192.168.88.253,34780,285,,slow_start,
20,175852.942099,1900,16,5005820,5013060,192.168.88.253,34780,274,,slow_start,
21,175852.950793,2000,16,5266460,5270804,192.168.88.253,34780,286,,slow_start,
22,175852.959458,2100,16,5525652,5531444,192.168.88.253,34780,291,,slow_start,
23,175852.968162,2200,16,5786292,5792084,192.168.88.253,34780,275,,slow_start,
24,175852.977041,2300,16,6051276,6057068,192.168.88.253,34780,291,,slow_start,
