line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,133989.136478,1,10,192.168.88.253,51184,481,,slow_start,
2,133989.136761,3,20,192.168.88.253,51184,268,,loss_recovery,
3,133989.136921,5,10,192.168.88.253,51184,102,,congestion_avoidance,
4,133989.137626,21,13,192.168.88.253,51184,218,,loss_recovery,
5,133989.138034,25,6,192.168.88.253,51184,195,,congestion_avoidance,
6,133989.139481,36,10,192.168.88.253,51184,372,,loss_recovery,
7,133989.139684,39,5,192.168.88.253,51184,146,,congestion_avoidance,
8,133989.141442,74,9,192.168.88.253,51184,286,,loss_recovery,
9,133989.141695,81,4,192.168.88.253,51184,107,,congestion_avoidance,
10,133989.142654,100,7,192.168.88.253,51184,191,,congestion_avoidance,
11,133989.143478,116,9,192.168.88.253,51184,285,,loss_recovery,
12,133989.143735,123,4,192.168.88.253,51184,107,,congestion_avoidance,
13,133989.145709,162,9,192.168.88.253,51184,290,,loss_recovery,
14,133989.145958,169,4,192.168.88.253,51184,104,,congestion_avoidance,
15,133989.147600,200,8,192.168.88.253,51184,340,,congestion_avoidance,
16,133989.147886,207,9,192.168.88.253,51184,279,,loss_recovery,
17,133989.148135,214,4,192.168.88.253,51184,103,,congestion_avoidance,
18,133989.150065,252,9,192.168.88.253,51184,287,,loss_recovery,
19,133989.150316,259,4,192.168.88.253,51184,104,,congestion_avoidance,
20,133989.152102,294,9,192.168.88.253,51184,289,,loss_recovery,
21,133989.152350,300,4,192.168.88.253,51184,101,,loss_recovery,
22,133989.152356,301,4,192.168.88.253,51184,107,,congestion_avoidance,
23,133989.154136,336,9,192.168.88.253,51184,286,,loss_recovery,
24,133989.154384,343,4,192.168.88.253,51184,103,,congestion_avoidance,
25,133989.156315,381,9,192.168.88.253,51184,289,,loss_recovery,
26,133989.156575,388,4,192.168.88.253,51184,112,,congestion_avoidance,
27,133989.157195,400,5,192.168.88.253,51184,176,,congestion_avoidance,
28,133989.158353,423,9,192.168.88.253,51184,292,,loss_recovery,
29,133989.158600,430,4,192.168.88.253,51184,104,,congestion_avoidance,
30,133989.160539,468,9,192.168.88.253,51184,375,,loss_recovery,
31,133989.160793,475,4,192.168.88.253,51184,108,,congestion_avoidance,
32,133989.162087,500,7,192.168.88.253,51184,306,,congestion_avoidance,
33,133989.163195,523,10,192.168.88.253,51184,286,,loss_recovery,
34,133989.163500,531,5,192.168.88.253,51184,107,,congestion_avoidance,
35,133989.165378,568,9,192.168.88.253,51184,292,,loss_recovery,
36,133989.165634,575,4,192.168.88.253,51184,109,,congestion_avoidance,
37,133989.166859,600,7,192.168.88.253,51184,335,,congestion_avoidance,
38,133989.168255,627,11,192.168.88.253,51184,451,,loss_recovery,
39,133989.168609,631,5,192.168.88.253,51184,127,,congestion_avoidance,
40,133989.171109,661,11,192.168.88.253,51184,417,,loss_recovery,
41,133989.171445,665,5,192.168.88.253,51184,118,,congestion_avoidance,
42,133989.174154,698,10,192.168.88.253,51184,435,,loss_recovery,
43,133989.174348,700,5,192.168.88.253,51184,487,,loss_recovery,
44,133989.174527,702,5,192.168.88.253,51184,123,,congestion_avoidance,
45,133989.176992,729,9,192.168.88.253,51184,309,,loss_recovery,
46,133989.177366,733,4,192.168.88.253,51184,100,,congestion_avoidance,
47,133989.180584,771,11,192.168.88.253,51184,361,,loss_recovery,
48,133989.181023,776,5,192.168.88.253,51184,101,,congestion_avoidance,
49,133989.183124,800,8,192.168.88.253,51184,333,,congestion_avoidance,
50,133989.183414,804,9,192.168.88.253,51184,285,,loss_recovery,
51,133989.183802,809,4,192.168.88.253,51184,106,,congestion_avoidance,
52,133989.186565,840,10,192.168.88.253,51184,386,,loss_recovery,
53,133989.186813,845,5,192.168.88.253,51184,173,,congestion_avoidance,
54,133989.189386,875,10,192.168.88.253,51184,347,,loss_recovery,
55,133989.189783,880,5,192.168.88.253,51184,155,,congestion_avoidance,
56,133989.191276,900,9,192.168.88.253,51184,349,,congestion_avoidance,
57,133989.191614,904,10,192.168.88.253,51184,351,,loss_recovery,
58,133989.192013,909,5,192.168.88.253,51184,153,,congestion_avoidance,
59,133989.194315,935,11,192.168.88.253,51184,431,,loss_recovery,
60,133989.194658,939,5,192.168.88.253,51184,122,,congestion_avoidance,
61,133989.197363,970,10,192.168.88.253,51184,427,,loss_recovery,
62,133989.197713,974,5,192.168.88.253,51184,138,,congestion_avoidance,
63,133989.199832,999,10,192.168.88.253,51184,369,,loss_recovery,
64,133989.200035,1000,6,192.168.88.253,51184,388,,loss_recovery,
65,133989.200233,1003,5,192.168.88.253,51184,133,,congestion_avoidance,
66,133989.202836,1034,10,192.168.88.253,51184,434,,loss_recovery,
67,133989.203183,1038,5,192.168.88.253,51184,126,,congestion_avoidance,
68,133989.205672,1066,9,192.168.88.253,51184,393,,loss_recovery,
69,133989.206063,1071,4,192.168.88.253,51184,109,,congestion_avoidance,
70,133989.208615,1100,10,192.168.88.253,51184,394,,congestion_avoidance,
71,133989.208799,1103,10,192.168.88.253,51184,330,,loss_recovery,
72,133989.209198,1107,5,192.168.88.253,51184,133,,congestion_avoidance,
73,133989.212044,1140,11,192.168.88.253,51184,474,,loss_recovery,
74,133989.212386,1144,5,192.168.88.253,51184,122,,congestion_avoidance,
75,133989.214778,1170,9,192.168.88.253,51184,302,,loss_recovery,
76,133989.215149,1175,4,192.168.88.253,51184,104,,congestion_avoidance,
77,133989.217277,1200,9,192.168.88.253,51184,379,,congestion_avoidance,
