line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
76,597845.254332,1,10,192.168.88.253,45870,189,,loss_recovery,
77,597845.254480,2,5,192.168.88.253,45870,134,,congestion_avoidance,
78,597845.255214,27,10,192.168.88.253,45870,154,,loss_recovery,
79,597845.255386,29,5,192.168.88.253,45870,167,,congestion_avoidance,
80,597845.256141,62,10,192.168.88.253,45870,123,,loss_recovery,
81,597845.256336,68,5,192.168.88.253,45870,180,,congestion_avoidance,
82,597845.257026,100,10,192.168.88.253,45870,89,,congestion_avoidance,
83,597845.257362,113,12,192.168.88.253,45870,192,,loss_recovery,
84,597845.257518,120,6,192.168.88.253,45870,119,,congestion_avoidance,
85,597845.257703,126,7,192.168.88.253,45870,123,,loss_recovery,
86,597845.257900,132,3,192.168.88.253,45870,109,,congestion_avoidance,
87,597845.258589,159,8,192.168.88.253,45870,150,,loss_recovery,
88,597845.258804,165,4,192.168.88.253,45870,123,,congestion_avoidance,
89,597845.259294,184,8,192.168.88.253,45870,108,,loss_recovery,
90,597845.259431,190,4,192.168.88.253,45870,115,,congestion_avoidance,
91,597845.259710,200,6,192.168.88.253,45870,127,,congestion_avoidance,
92,597845.260493,226,10,192.168.88.253,45870,167,,loss_recovery,
93,597845.260711,232,5,192.168.88.253,45870,114,,congestion_avoidance,
94,597845.261004,245,7,192.168.88.253,45870,101,,loss_recovery,
95,597845.261184,251,3,192.168.88.253,45870,107,,congestion_avoidance,
96,597845.261967,280,9,192.168.88.253,45870,153,,loss_recovery,
97,597845.262152,286,4,192.168.88.253,45870,119,,congestion_avoidance,
98,597845.262532,300,7,192.168.88.253,45870,98,,congestion_avoidance,
99,597845.262775,307,8,192.168.88.253,45870,152,,loss_recovery,
100,597845.262899,311,4,192.168.88.253,45870,116,,congestion_avoidance,
101,597845.263589,338,9,192.168.88.253,45870,144,,loss_recovery,
102,597845.263768,344,4,192.168.88.253,45870,109,,congestion_avoidance,
103,597845.264268,361,8,192.168.88.253,45870,114,,loss_recovery,
104,597845.264459,366,4,192.168.88.253,45870,118,,congestion_avoidance,
105,597845.265425,396,10,192.168.88.253,45870,228,,loss_recovery,
106,597845.265639,400,5,192.168.88.253,45870,116,,congestion_avoidance,
107,597845.266605,420,10,192.168.88.253,45870,160,,loss_recovery,
108,597845.266808,423,5,192.168.88.253,45870,155,,congestion_avoidance,
109,597845.267815,443,11,192.168.88.253,45870,190,,loss_recovery,
110,597845.268088,448,5,192.168.88.253,45870,117,,congestion_avoidance,
111,597845.268853,462,10,192.168.88.253,45870,124,,loss_recovery,
112,597845.269028,465,5,192.168.88.253,45870,135,,congestion_avoidance,
113,597845.269586,476,9,192.168.88.253,45870,120,,loss_recovery,
114,597845.269896,481,4,192.168.88.253,45870,156,,congestion_avoidance,
115,597845.270782,498,10,192.168.88.253,45870,171,,loss_recovery,
116,597845.270901,500,5,192.168.88.253,45870,114,,loss_recovery,
117,597845.270959,501,5,192.168.88.253,45870,172,,congestion_avoidance,
118,597845.271749,515,10,192.168.88.253,45870,167,,loss_recovery,
119,597845.271961,517,5,192.168.88.253,45870,206,,congestion_avoidance,
120,597845.272748,532,10,192.168.88.253,45870,116,,loss_recovery,
121,597845.272922,536,5,192.168.88.253,45870,122,,congestion_avoidance,
122,597845.273646,551,10,192.168.88.253,45870,142,,loss_recovery,
123,597845.273909,555,5,192.168.88.253,45870,149,,congestion_avoidance,
124,597845.274668,568,10,192.168.88.253,45870,117,,loss_recovery,
125,597845.274844,571,5,192.168.88.253,45870,126,,congestion_avoidance,
126,597845.275571,585,10,192.168.88.253,45870,161,,loss_recovery,
127,597845.275756,589,5,192.168.88.253,45870,121,,congestion_avoidance,
128,597845.276192,600,8,192.168.88.253,45870,118,,congestion_avoidance,
129,597845.276266,601,8,192.168.88.253,45870,156,,loss_recovery,
130,597845.276580,606,4,192.168.88.253,45870,170,,congestion_avoidance,
131,597845.277531,622,10,192.168.88.253,45870,163,,loss_recovery,
132,597845.277708,624,5,192.168.88.253,45870,172,,congestion_avoidance,
133,597845.278467,638,10,192.168.88.253,45870,190,,loss_recovery,
134,597845.278791,640,5,192.168.88.253,45870,154,,congestion_avoidance,
135,597845.279514,653,10,192.168.88.253,45870,158,,loss_recovery,
136,597845.279722,656,5,192.168.88.253,45870,135,,congestion_avoidance,
137,597845.280538,669,10,192.168.88.253,45870,168,,loss_recovery,
138,597845.280716,671,5,192.168.88.253,45870,172,,congestion_avoidance,
139,597845.281425,686,10,192.168.88.253,45870,111,,loss_recovery,
140,597845.281625,689,5,192.168.88.253,45870,131,,congestion_avoidance,
141,597845.282233,700,9,192.168.88.253,45870,177,,congestion_avoidance,
142,597845.282559,706,10,192.168.88.253,45870,198,,loss_recovery,
143,597845.282729,708,5,192.168.88.253,45870,165,,congestion_avoidance,
144,597845.283611,723,10,192.168.88.253,45870,177,,loss_recovery,
145,597845.283783,725,5,192.168.88.253,45870,167,,congestion_avoidance,
146,597845.284881,746,11,192.168.88.253,45870,146,,loss_recovery,
147,597845.285061,749,5,192.168.88.253,45870,156,,congestion_avoidance,
148,597845.285865,764,10,192.168.88.253,45870,117,,loss_recovery,
149,597845.286036,767,5,192.168.88.253,45870,119,,congestion_avoidance,
150,597845.287056,781,10,192.168.88.253,45870,118,,loss_recovery,
151,597845.287262,784,5,192.168.88.253,45870,144,,congestion_avoidance,
152,597845.288085,796,10,192.168.88.253,45870,145,,loss_recovery,
153,597845.288472,798,5,192.168.88.253,45870,173,,congestion_avoidance,
154,597845.288641,800,7,192.168.88.253,45870,166,,congestion_avoidance,
155,597845.289310,808,10,192.168.88.253,45870,223,,loss_recovery,
156,597845.289518,811,5,192.168.88.253,45870,150,,congestion_avoidance,
157,597845.290310,824,10,192.168.88.253,45870,198,,loss_recovery,
158,597845.290512,826,5,192.168.88.253,45870,196,,congestion_avoidance,
159,597845.291283,839,10,192.168.88.253,45870,118,,loss_recovery,
160,597845.291473,842,5,192.168.88.253,45870,154,,congestion_avoidance,
161,597845.292217,855,10,192.168.88.253,45870,120,,loss_recovery,
162,597845.292391,858,5,192.168.88.253,45870,121,,congestion_avoidance,
163,597845.293259,876,10,192.168.88.253,45870,173,,loss_recovery,
164,597845.293490,879,5,192.168.88.253,45870,160,,congestion_avoidance,
165,597845.294339,891,10,192.168.88.253,45870,172,,loss_recovery,
166,597845.294520,894,5,192.168.88.253,45870,125,,congestion_avoidance,
167,597845.294825,900,7,192.168.88.253,45870,154,,congestion_avoidance,
168,597845.295217,909,10,192.168.88.253,45870,128,,loss_recovery,
169,597845.295475,912,5,192.168.88.253,45870,191,,congestion_avoidance,
170,597845.296307,926,10,192.168.88.253,45870,117,,loss_recovery,
171,597845.333286,1533,10,192.168.88.253,45870,126,,loss_recovery,
172,597845.333472,1536,5,192.168.88.253,45870,124,,congestion_avoidance,
173,597845.334432,1550,10,192.168.88.253,45870,225,,loss_recovery,
174,597845.334662,1552,5,192.168.88.253,45870,101,,congestion_avoidance,
175,597845.335399,1570,10,192.168.88.253,45870,118,,loss_recovery,
176,597845.335540,1573,5,192.168.88.253,45870,104,,congestion_avoidance,
177,597845.336226,1591,10,192.168.88.253,45870,104,,loss_recovery,
178,597845.336365,1594,5,192.168.88.253,45870,95,,congestion_avoidance,
179,597845.336586,1600,7,192.168.88.253,45870,100,,congestion_avoidance,
180,597845.337156,1618,10,192.168.88.253,45870,146,,loss_recovery,
