line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
537,595487.456284,1,10,192.168.88.253,33246,515,,loss_recovery,
538,595487.456459,2,5,192.168.88.253,33246,154,,congestion_avoidance,
539,595487.457214,21,10,192.168.88.253,33246,156,,loss_recovery,
540,595487.457571,23,5,192.168.88.253,33246,185,,congestion_avoidance,
541,595487.458301,57,11,192.168.88.253,33246,110,,loss_recovery,
542,595487.458487,61,5,192.168.88.253,33246,157,,congestion_avoidance,
543,595487.459252,80,10,192.168.88.253,33246,173,,loss_recovery,
544,595487.459434,85,5,192.168.88.253,33246,109,,congestion_avoidance,
545,595487.460157,100,9,192.168.88.253,33246,125,,congestion_avoidance,
546,595487.460254,104,10,192.168.88.253,33246,222,,loss_recovery,
547,595487.460456,109,5,192.168.88.253,33246,108,,congestion_avoidance,
548,595487.461476,136,11,192.168.88.253,33246,140,,loss_recovery,
549,595487.461637,140,5,192.168.88.253,33246,156,,congestion_avoidance,
550,595487.667984,162,10,192.168.88.253,33246,215,,loss_recovery,
551,595487.668115,163,5,192.168.88.253,33246,115,,congestion_avoidance,
552,595487.668924,200,10,192.168.88.253,33246,155,,congestion_avoidance,
553,595487.669204,215,12,192.168.88.253,33246,143,,loss_recovery,
554,595487.669373,221,6,192.168.88.253,33246,162,,congestion_avoidance,
555,595487.670020,258,11,192.168.88.253,33246,128,,loss_recovery,
556,595487.670255,266,5,192.168.88.253,33246,114,,congestion_avoidance,
557,595487.670548,281,7,192.168.88.253,33246,132,,loss_recovery,
558,595487.670739,286,3,192.168.88.253,33246,104,,congestion_avoidance,
559,595487.671371,300,7,192.168.88.253,33246,148,,congestion_avoidance,
560,595487.671706,304,9,192.168.88.253,33246,123,,loss_recovery,
561,595487.671950,307,4,192.168.88.253,33246,164,,congestion_avoidance,
562,595487.714985,320,10,192.168.88.253,33246,42343,,loss_recovery,
563,595487.715274,322,5,192.168.88.253,33246,112,,congestion_avoidance,
564,595487.716111,334,10,192.168.88.253,33246,117,,loss_recovery,
565,595487.716290,337,5,192.168.88.253,33246,124,,congestion_avoidance,
566,595487.717015,349,10,192.168.88.253,33246,123,,loss_recovery,
567,595487.717252,351,5,192.168.88.253,33246,115,,congestion_avoidance,
568,595487.923959,362,10,192.168.88.253,33246,208,,loss_recovery,
569,595487.924167,363,5,192.168.88.253,33246,189,,congestion_avoidance,
570,595487.924929,384,10,192.168.88.253,33246,155,,loss_recovery,
571,595487.925210,386,5,192.168.88.253,33246,157,,congestion_avoidance,
572,595487.926021,397,10,192.168.88.253,33246,104,,loss_recovery,
573,595487.926207,400,5,192.168.88.253,33246,148,,congestion_avoidance,
574,595487.926951,417,10,192.168.88.253,33246,156,,loss_recovery,
575,595487.927102,421,5,192.168.88.253,33246,137,,congestion_avoidance,
576,595487.927825,439,10,192.168.88.253,33246,83,,loss_recovery,
577,595487.928010,443,5,192.168.88.253,33246,128,,congestion_avoidance,
578,595487.928686,458,10,192.168.88.253,33246,113,,loss_recovery,
579,595487.928822,461,5,192.168.88.253,33246,111,,congestion_avoidance,
580,595487.929498,480,10,192.168.88.253,33246,144,,loss_recovery,
581,595487.929717,484,5,192.168.88.253,33246,157,,congestion_avoidance,
582,595487.930283,500,9,192.168.88.253,33246,128,,congestion_avoidance,
583,595487.930442,504,10,192.168.88.253,33246,172,,loss_recovery,
584,595487.930658,508,5,192.168.88.253,33246,114,,congestion_avoidance,
585,595487.931320,521,9,192.168.88.253,33246,136,,loss_recovery,
586,595487.931564,525,4,192.168.88.253,33246,155,,congestion_avoidance,
587,595487.932458,544,10,192.168.88.253,33246,121,,loss_recovery,
588,595487.932646,549,5,192.168.88.253,33246,100,,congestion_avoidance,
589,595487.933290,565,9,192.168.88.253,33246,176,,loss_recovery,
590,595487.933507,569,4,192.168.88.253,33246,95,,congestion_avoidance,
591,595487.934403,588,10,192.168.88.253,33246,202,,loss_recovery,
592,595487.934596,592,5,192.168.88.253,33246,110,,congestion_avoidance,
593,595487.934938,600,7,192.168.88.253,33246,129,,congestion_avoidance,
594,595487.935168,605,9,192.168.88.253,33246,167,,loss_recovery,
595,595487.935369,610,4,192.168.88.253,33246,100,,congestion_avoidance,
596,595487.935957,622,8,192.168.88.253,33246,156,,loss_recovery,
597,595487.936151,626,4,192.168.88.253,33246,156,,congestion_avoidance,
598,595487.936840,644,9,192.168.88.253,33246,127,,loss_recovery,
599,595487.937040,649,4,192.168.88.253,33246,106,,congestion_avoidance,
600,595487.937942,668,10,192.168.88.253,33246,199,,loss_recovery,
601,595487.938172,672,5,192.168.88.253,33246,111,,congestion_avoidance,
602,595487.938995,692,10,192.168.88.253,33246,166,,loss_recovery,
603,595487.939210,694,5,192.168.88.253,33246,98,,congestion_avoidance,
604,595487.939425,700,7,192.168.88.253,33246,97,,congestion_avoidance,
605,595487.939760,710,9,192.168.88.253,33246,150,,loss_recovery,
606,595487.939982,714,4,192.168.88.253,33246,105,,congestion_avoidance,
607,595487.940670,729,9,192.168.88.253,33246,182,,loss_recovery,
608,595487.940907,734,4,192.168.88.253,33246,124,,congestion_avoidance,
609,595487.941853,755,10,192.168.88.253,33246,186,,loss_recovery,
610,595487.942018,759,5,192.168.88.253,33246,105,,congestion_avoidance,
611,595487.942530,770,8,192.168.88.253,33246,174,,loss_recovery,
612,595487.942742,773,4,192.168.88.253,33246,164,,congestion_avoidance,
613,595487.943482,791,9,192.168.88.253,33246,147,,loss_recovery,
614,595487.943753,795,4,192.168.88.253,33246,144,,congestion_avoidance,
615,595487.943995,800,6,192.168.88.253,33246,116,,congestion_avoidance,
616,595487.944593,816,10,192.168.88.253,33246,168,,loss_recovery,
617,595487.944837,820,5,192.168.88.253,33246,126,,congestion_avoidance,
618,595487.945542,834,9,192.168.88.253,33246,170,,loss_recovery,
619,595487.945763,839,4,192.168.88.253,33246,110,,congestion_avoidance,
620,595487.946914,857,10,192.168.88.253,33246,134,,loss_recovery,
621,595487.947065,860,5,192.168.88.253,33246,146,,congestion_avoidance,
622,595487.947647,874,9,192.168.88.253,33246,118,,loss_recovery,
623,595487.947860,879,4,192.168.88.253,33246,113,,congestion_avoidance,
624,595487.948731,898,10,192.168.88.253,33246,187,,loss_recovery,
625,595487.948828,900,5,192.168.88.253,33246,190,,loss_recovery,
626,595487.948946,902,5,192.168.88.253,33246,113,,congestion_avoidance,
627,595487.949520,915,9,192.168.88.253,33246,169,,loss_recovery,
628,595487.949736,919,4,192.168.88.253,33246,96,,congestion_avoidance,
629,595487.950230,931,8,192.168.88.253,33246,120,,loss_recovery,
630,595487.950460,935,4,192.168.88.253,33246,111,,congestion_avoidance,
631,595487.951179,950,9,192.168.88.253,33246,191,,loss_recovery,
632,595487.951410,954,4,192.168.88.253,33246,144,,congestion_avoidance,
633,595487.951872,965,8,192.168.88.253,33246,121,,loss_recovery,
634,595487.952065,970,4,192.168.88.253,33246,113,,congestion_avoidance,
635,595487.952988,989,10,192.168.88.253,33246,196,,loss_recovery,
636,595487.953160,993,5,192.168.88.253,33246,104,,congestion_avoidance,
637,595487.953483,1000,7,192.168.88.253,33246,137,,congestion_avoidance,
638,595487.953671,1004,8,192.168.88.253,33246,174,,loss_recovery,
639,595487.953867,1007,4,192.168.88.253,33246,150,,congestion_avoidance,
640,595487.954598,1023,9,192.168.88.253,33246,145,,loss_recovery,
641,595487.954818,1028,4,192.168.88.253,33246,128,,congestion_avoidance,
642,595487.955497,1041,9,192.168.88.253,33246,130,,loss_recovery,
643,595487.955723,1046,4,192.168.88.253,33246,115,,congestion_avoidance,
644,595487.956903,1063,10,192.168.88.253,33246,105,,loss_recovery,
645,595487.957049,1066,5,192.168.88.253,33246,110,,congestion_avoidance,
646,595487.957858,1082,10,192.168.88.253,33246,134,,loss_recovery,
647,595487.958013,1085,5,192.168.88.253,33246,150,,congestion_avoidance,
648,595487.958591,1100,9,192.168.88.253,33246,142,,congestion_avoidance,
649,595487.958755,1104,10,192.168.88.253,33246,200,,loss_recovery,
650,595487.958944,1108,5,192.168.88.253,33246,118,,congestion_avoidance,
