line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
45,596605.271445,1,10,192.168.88.253,51088,352,,loss_recovery,
46,596605.271644,2,5,192.168.88.253,51088,184,,congestion_avoidance,
47,596605.272478,24,10,192.168.88.253,51088,289,,loss_recovery,
48,596605.272776,26,5,192.168.88.253,51088,101,,congestion_avoidance,
49,596605.273441,61,11,192.168.88.253,51088,138,,loss_recovery,
50,596605.273629,64,5,192.168.88.253,51088,167,,congestion_avoidance,
51,596605.274302,100,10,192.168.88.253,51088,92,,congestion_avoidance,
52,596605.274323,102,11,192.168.88.253,51088,113,,loss_recovery,
53,596605.274602,105,5,192.168.88.253,51088,162,,congestion_avoidance,
54,596605.275111,128,9,192.168.88.253,51088,135,,loss_recovery,
55,596605.275294,135,4,192.168.88.253,51088,107,,congestion_avoidance,
56,596605.275645,151,7,192.168.88.253,51088,91,,loss_recovery,
57,596605.275828,157,3,192.168.88.253,51088,110,,congestion_avoidance,
58,596605.276237,177,7,192.168.88.253,51088,98,,loss_recovery,
59,596605.276431,182,3,192.168.88.253,51088,100,,congestion_avoidance,
60,596605.276843,200,7,192.168.88.253,51088,106,,congestion_avoidance,
61,596605.277024,209,8,192.168.88.253,51088,123,,loss_recovery,
62,596605.277272,215,4,192.168.88.253,51088,124,,congestion_avoidance,
63,596605.278084,244,9,192.168.88.253,51088,191,,loss_recovery,
64,596605.278287,251,4,192.168.88.253,51088,111,,congestion_avoidance,
65,596605.278977,281,9,192.168.88.253,51088,141,,loss_recovery,
66,596605.279159,288,4,192.168.88.253,51088,107,,congestion_avoidance,
67,596605.279452,300,6,192.168.88.253,51088,129,,congestion_avoidance,
68,596605.279656,307,8,192.168.88.253,51088,120,,loss_recovery,
69,596605.279831,314,4,192.168.88.253,51088,102,,congestion_avoidance,
70,596605.280664,334,9,192.168.88.253,51088,142,,loss_recovery,
71,596605.280869,338,4,192.168.88.253,51088,112,,congestion_avoidance,
72,596605.281456,351,8,192.168.88.253,51088,159,,loss_recovery,
73,596605.281636,354,4,192.168.88.253,51088,133,,congestion_avoidance,
74,596605.282476,375,10,192.168.88.253,51088,201,,loss_recovery,
75,596605.282637,379,5,192.168.88.253,51088,110,,congestion_avoidance,
76,596605.283306,395,9,192.168.88.253,51088,167,,loss_recovery,
77,596605.283560,400,4,192.168.88.253,51088,142,,congestion_avoidance,
78,596605.284224,416,9,192.168.88.253,51088,121,,loss_recovery,
79,596605.284451,421,4,192.168.88.253,51088,111,,congestion_avoidance,
80,596605.285348,441,10,192.168.88.253,51088,199,,loss_recovery,
81,596605.285541,445,5,192.168.88.253,51088,96,,congestion_avoidance,
82,596605.286320,464,10,192.168.88.253,51088,203,,loss_recovery,
83,596605.286487,468,5,192.168.88.253,51088,111,,congestion_avoidance,
84,596605.286996,479,8,192.168.88.253,51088,166,,loss_recovery,
85,596605.287178,483,4,192.168.88.253,51088,103,,congestion_avoidance,
86,596605.287908,499,9,192.168.88.253,51088,109,,loss_recovery,
87,596605.287927,500,6,192.168.88.253,51088,127,,loss_recovery,
88,596605.288148,504,4,192.168.88.253,51088,131,,congestion_avoidance,
89,596605.288985,524,10,192.168.88.253,51088,204,,loss_recovery,
90,596605.289152,528,5,192.168.88.253,51088,109,,congestion_avoidance,
91,596605.290204,553,11,192.168.88.253,51088,214,,loss_recovery,
92,596605.290412,557,5,192.168.88.253,51088,113,,congestion_avoidance,
93,596605.290910,570,8,192.168.88.253,51088,180,,loss_recovery,
94,596605.291117,574,4,192.168.88.253,51088,111,,congestion_avoidance,
95,596605.291878,591,9,192.168.88.253,51088,140,,loss_recovery,
96,596605.292084,596,4,192.168.88.253,51088,98,,congestion_avoidance,
97,596605.292335,600,6,192.168.88.253,51088,135,,congestion_avoidance,
98,596605.292557,607,8,192.168.88.253,51088,109,,loss_recovery,
99,596605.292784,612,4,192.168.88.253,51088,113,,congestion_avoidance,
100,596605.293646,633,10,192.168.88.253,51088,162,,loss_recovery,
101,596605.293783,637,5,192.168.88.253,51088,102,,congestion_avoidance,
102,596605.294370,651,9,192.168.88.253,51088,164,,loss_recovery,
103,596605.294653,656,4,192.168.88.253,51088,103,,congestion_avoidance,
104,596605.295346,669,9,192.168.88.253,51088,115,,loss_recovery,
105,596605.295548,674,4,192.168.88.253,51088,116,,congestion_avoidance,
106,596605.296077,686,8,192.168.88.253,51088,112,,loss_recovery,
107,596605.296268,691,4,192.168.88.253,51088,104,,congestion_avoidance,
108,596605.296675,700,7,192.168.88.253,51088,119,,congestion_avoidance,
109,596605.296858,704,8,192.168.88.253,51088,160,,loss_recovery,
110,596605.297036,708,4,192.168.88.253,51088,119,,congestion_avoidance,
111,596605.297768,725,9,192.168.88.253,51088,146,,loss_recovery,
112,596605.298006,730,4,192.168.88.253,51088,135,,congestion_avoidance,
113,596605.298780,747,9,192.168.88.253,51088,163,,loss_recovery,
114,596605.298925,751,4,192.168.88.253,51088,93,,congestion_avoidance,
115,596605.299885,773,10,192.168.88.253,51088,204,,loss_recovery,
116,596605.300050,777,5,192.168.88.253,51088,107,,congestion_avoidance,
117,596605.300564,789,8,192.168.88.253,51088,170,,loss_recovery,
118,596605.300735,793,4,192.168.88.253,51088,108,,congestion_avoidance,
119,596605.301063,800,7,192.168.88.253,51088,133,,congestion_avoidance,
120,596605.301578,813,10,192.168.88.253,51088,175,,loss_recovery,
121,596605.301804,817,5,192.168.88.253,51088,111,,congestion_avoidance,
122,596605.302279,828,8,192.168.88.253,51088,158,,loss_recovery,
123,596605.302449,832,4,192.168.88.253,51088,107,,congestion_avoidance,
124,596605.303357,854,10,192.168.88.253,51088,206,,loss_recovery,
125,596605.303514,858,5,192.168.88.253,51088,104,,congestion_avoidance,
126,596605.304031,870,8,192.168.88.253,51088,180,,loss_recovery,
127,596605.304200,874,4,192.168.88.253,51088,91,,congestion_avoidance,
128,596605.304818,890,9,192.168.88.253,51088,152,,loss_recovery,
129,596605.305111,895,4,192.168.88.253,51088,131,,congestion_avoidance,
130,596605.305382,900,6,192.168.88.253,51088,122,,congestion_avoidance,
131,596605.305941,916,10,192.168.88.253,51088,209,,loss_recovery,
132,596605.306112,920,5,192.168.88.253,51088,112,,congestion_avoidance,
133,596605.306515,930,8,192.168.88.253,51088,125,,loss_recovery,
134,596605.306738,935,4,192.168.88.253,51088,111,,congestion_avoidance,
135,596605.307652,956,10,192.168.88.253,51088,200,,loss_recovery,
136,596605.307872,961,5,192.168.88.253,51088,116,,congestion_avoidance,
137,596605.308329,971,8,192.168.88.253,51088,145,,loss_recovery,
138,596605.308534,976,4,192.168.88.253,51088,114,,congestion_avoidance,
139,596605.309100,987,8,192.168.88.253,51088,119,,loss_recovery,
140,596605.309279,991,4,192.168.88.253,51088,112,,congestion_avoidance,
141,596605.309701,1000,7,192.168.88.253,51088,114,,congestion_avoidance,
142,596605.309979,1006,9,192.168.88.253,51088,186,,loss_recovery,
143,596605.310211,1011,4,192.168.88.253,51088,122,,congestion_avoidance,
144,596605.311168,1033,10,192.168.88.253,51088,197,,loss_recovery,
145,596605.311378,1038,5,192.168.88.253,51088,116,,congestion_avoidance,
146,596605.311983,1051,9,192.168.88.253,51088,142,,loss_recovery,
147,596605.312217,1055,4,192.168.88.253,51088,140,,congestion_avoidance,
148,596605.313370,1077,11,192.168.88.253,51088,158,,loss_recovery,
149,596605.313527,1080,5,192.168.88.253,51088,119,,congestion_avoidance,
150,596605.314374,1094,10,192.168.88.253,51088,163,,loss_recovery,
151,596605.314533,1097,5,192.168.88.253,51088,126,,congestion_avoidance,
152,596605.314718,1100,6,192.168.88.253,51088,180,,congestion_avoidance,
153,596605.315109,1110,9,192.168.88.253,51088,185,,loss_recovery,
154,596605.315307,1115,4,192.168.88.253,51088,129,,congestion_avoidance,
155,596605.315984,1130,9,192.168.88.253,51088,137,,loss_recovery,
156,596605.316212,1135,4,192.168.88.253,51088,113,,congestion_avoidance,
157,596605.316976,1152,9,192.168.88.253,51088,144,,loss_recovery,
158,596605.317199,1157,4,192.168.88.253,51088,110,,congestion_avoidance,
159,596605.318005,1176,9,192.168.88.253,51088,182,,loss_recovery,
160,596605.318243,1181,4,192.168.88.253,51088,142,,congestion_avoidance,
161,596605.319159,1200,9,192.168.88.253,51088,245,,congestion_avoidance,
162,596605.319171,1201,10,192.168.88.253,51088,256,,loss_recovery,
163,596605.319311,1204,5,192.168.88.253,51088,108,,congestion_avoidance,
164,596605.319837,1218,9,192.168.88.253,51088,150,,loss_recovery,
165,596605.320114,1223,4,192.168.88.253,51088,108,,congestion_avoidance,
166,596605.320969,1244,10,192.168.88.253,51088,188,,loss_recovery,
167,596605.321176,1248,5,192.168.88.253,51088,111,,congestion_avoidance,
168,596605.321564,1258,8,192.168.88.253,51088,139,,loss_recovery,
169,596605.321793,1262,4,192.168.88.253,51088,137,,congestion_avoidance,
170,596605.322448,1277,9,192.168.88.253,51088,130,,loss_recovery,
171,596605.322651,1282,4,192.168.88.253,51088,106,,congestion_avoidance,
172,596605.323379,1298,9,192.168.88.253,51088,130,,loss_recovery,
173,596605.323467,1300,5,192.168.88.253,51088,180,,loss_recovery,
174,596605.323607,1303,4,192.168.88.253,51088,111,,congestion_avoidance,
175,596605.324533,1324,10,192.168.88.253,51088,191,,loss_recovery,
176,596605.324698,1329,5,192.168.88.253,51088,201,,congestion_avoidance,
177,596605.324971,1335,7,192.168.88.253,51088,115,,loss_recovery,
178,596605.325253,1339,3,192.168.88.253,51088,98,,congestion_avoidance,
179,596605.326234,1364,10,192.168.88.253,51088,126,,loss_recovery,
180,596605.326431,1368,5,192.168.88.253,51088,111,,congestion_avoidance,
181,596605.326920,1379,8,192.168.88.253,51088,170,,loss_recovery,
182,596605.327098,1383,4,192.168.88.253,51088,100,,congestion_avoidance,
183,596605.327757,1398,9,192.168.88.253,51088,142,,loss_recovery,
184,596605.327848,1400,4,192.168.88.253,51088,191,,loss_recovery,
185,596605.327983,1403,4,192.168.88.253,51088,111,,congestion_avoidance,
186,596605.328701,1420,9,192.168.88.253,51088,150,,loss_recovery,
187,596605.328907,1424,4,192.168.88.253,51088,112,,congestion_avoidance,
188,596605.329791,1445,10,192.168.88.253,51088,168,,loss_recovery,
189,596605.329983,1450,5,192.168.88.253,51088,198,,congestion_avoidance,
190,596605.330256,1457,7,192.168.88.253,51088,113,,loss_recovery,
191,596605.330525,1461,3,192.168.88.253,51088,98,,congestion_avoidance,
192,596605.331470,1484,10,192.168.88.253,51088,160,,loss_recovery,
193,596605.331634,1487,5,192.168.88.253,51088,113,,congestion_avoidance,
194,596605.332112,1500,8,192.168.88.253,51088,168,,congestion_avoidance,
195,596605.332258,1503,9,192.168.88.253,51088,166,,loss_recovery,
196,596605.332452,1507,4,192.168.88.253,51088,130,,congestion_avoidance,
197,596605.332951,1518,8,192.168.88.253,51088,144,,loss_recovery,
198,596605.333211,1522,4,192.168.88.253,51088,152,,congestion_avoidance,
199,596605.334066,1542,10,192.168.88.253,51088,181,,loss_recovery,
200,596605.334242,1546,5,192.168.88.253,51088,112,,congestion_avoidance,
201,596605.335125,1566,10,192.168.88.253,51088,145,,loss_recovery,
202,596605.335363,1570,5,192.168.88.253,51088,121,,congestion_avoidance,
203,596605.336039,1584,9,192.168.88.253,51088,172,,loss_recovery,
204,596605.336243,1589,4,192.168.88.253,51088,96,,congestion_avoidance,
205,596605.336730,1600,8,192.168.88.253,51088,112,,congestion_avoidance,
206,596605.336836,1601,8,192.168.88.253,51088,159,,loss_recovery,
207,596605.337005,1605,4,192.168.88.253,51088,92,,congestion_avoidance,
208,596605.337667,1620,9,192.168.88.253,51088,147,,loss_recovery,
209,596605.337896,1625,4,192.168.88.253,51088,115,,congestion_avoidance,
210,596605.338606,1642,9,192.168.88.253,51088,134,,loss_recovery,
211,596605.338819,1647,4,192.168.88.253,51088,108,,congestion_avoidance,
212,596605.339336,1659,8,192.168.88.253,51088,123,,loss_recovery,
213,596605.339561,1664,4,192.168.88.253,51088,105,,congestion_avoidance,
214,596605.340435,1685,10,192.168.88.253,51088,203,,loss_recovery,
215,596605.340604,1689,5,192.168.88.253,51088,111,,congestion_avoidance,
216,596605.341018,1700,8,192.168.88.253,51088,159,,congestion_avoidance,
217,596605.341249,1705,9,192.168.88.253,51088,167,,loss_recovery,
218,596605.341487,1710,4,192.168.88.253,51088,136,,congestion_avoidance,
219,596605.342168,1726,9,192.168.88.253,51088,146,,loss_recovery,
220,596605.342392,1731,4,192.168.88.253,51088,112,,congestion_avoidance,
221,596605.343320,1754,10,192.168.88.253,51088,199,,loss_recovery,
222,596605.343483,1758,5,192.168.88.253,51088,104,,congestion_avoidance,
223,596605.344111,1774,9,192.168.88.253,51088,143,,loss_recovery,
224,596605.344333,1778,4,192.168.88.253,51088,111,,congestion_avoidance,
225,596605.345006,1794,9,192.168.88.253,51088,171,,loss_recovery,
226,596605.345226,1798,4,192.168.88.253,51088,110,,congestion_avoidance,
227,596605.345338,1800,5,192.168.88.253,51088,108,,congestion_avoidance,
