[649868.562650] TCP: my_cca: seq=1 cwnd=10 rtt=494 bytes_acked=7240 bytes_sent=14480 phase=slow_start Destination: 192.168.88.253:58828
[649868.565402] TCP: my_cca: seq=100 cwnd=7 rtt=124 bytes_acked=198376 bytes_sent=204168 phase=slow_start Destination: 192.168.88.253:58828
[649868.567988] TCP: my_cca: seq=200 cwnd=7 rtt=152 bytes_acked=372136 bytes_sent=376480 phase=slow_start Destination: 192.168.88.253:58828
[649868.570704] TCP: my_cca: seq=300 cwnd=7 rtt=167 bytes_acked=534312 bytes_sent=538656 phase=slow_start Destination: 192.168.88.253:58828
[649868.573408] TCP: my_cca: seq=400 cwnd=7 rtt=141 bytes_acked=693592 bytes_sent=700832 phase=slow_start Destination: 192.168.88.253:58828
[649868.578798] TCP: my_cca: seq=500 cwnd=7 rtt=121 bytes_acked=1006360 bytes_sent=1013600 phase=slow_start Destination: 192.168.88.253:58828
[649868.584632] TCP: my_cca: seq=600 cwnd=7 rtt=118 bytes_acked=1350984 bytes_sent=1358224 phase=slow_start Destination: 192.168.88.253:58828
[649868.589849] TCP: my_cca: seq=700 cwnd=7 rtt=143 bytes_acked=1672440 bytes_sent=1676784 phase=slow_start Destination: 192.168.88.253:58828
[649868.595510] TCP: my_cca: seq=800 cwnd=7 rtt=172 bytes_acked=2002584 bytes_sent=2011272 phase=slow_start Destination: 192.168.88.253:58828
[649868.600927] TCP: my_cca: seq=900 cwnd=7 rtt=124 bytes_acked=2334176 bytes_sent=2339968 phase=slow_start Destination: 192.168.88.253:58828
[649868.606790] TCP: my_cca: seq=1000 cwnd=7 rtt=115 bytes_acked=2680248 bytes_sent=2687488 phase=slow_start Destination: 192.168.88.253:58828
[649868.612534] TCP: my_cca: seq=1100 cwnd=7 rtt=123 bytes_acked=3014736 bytes_sent=3021976 phase=slow_start Destination: 192.168.88.253:58828
[649868.616312] TCP: my_cca: seq=1200 cwnd=7 rtt=135 bytes_acked=3259448 bytes_sent=3266688 phase=slow_start Destination: 192.168.88.253:58828
[649868.620432] TCP: my_cca: seq=1300 cwnd=7 rtt=138 bytes_acked=3505608 bytes_sent=3512848 phase=slow_start Destination: 192.168.88.253:58828
[649868.624358] TCP: my_cca: seq=1400 cwnd=7 rtt=130 bytes_acked=3740184 bytes_sent=3748872 phase=slow_start Destination: 192.168.88.253:58828
[649868.628251] TCP: my_cca: seq=1500 cwnd=7 rtt=144 bytes_acked=3973312 bytes_sent=3979104 phase=slow_start Destination: 192.168.88.253:58828
[649868.632092] TCP: my_cca: seq=1600 cwnd=7 rtt=166 bytes_acked=4203544 bytes_sent=4212232 phase=slow_start Destination: 192.168.88.253:58828
[649868.635954] TCP: my_cca: seq=1700 cwnd=7 rtt=132 bytes_acked=4433776 bytes_sent=4439568 phase=slow_start Destination: 192.168.88.253:58828
[649868.640417] TCP: my_cca: seq=1800 cwnd=7 rtt=148 bytes_acked=4695864 bytes_sent=4701656 phase=slow_start Destination: 192.168.88.253:58828
[649868.644448] TCP: my_cca: seq=1900 cwnd=7 rtt=158 bytes_acked=4942024 bytes_sent=4947816 phase=slow_start Destination: 192.168.88.253:58828
[649868.648505] TCP: my_cca: seq=2000 cwnd=7 rtt=151 bytes_acked=5185288 bytes_sent=5189632 phase=slow_start Destination: 192.168.88.253:58828
[649868.652804] TCP: my_cca: seq=2100 cwnd=7 rtt=168 bytes_acked=5441584 bytes_sent=5450272 phase=slow_start Destination: 192.168.88.253:58828
[649868.656730] TCP: my_cca: seq=2200 cwnd=7 rtt=149 bytes_acked=5676160 bytes_sent=5684848 phase=slow_start Destination: 192.168.88.253:58828
[649868.660534] TCP: my_cca: seq=2300 cwnd=7 rtt=174 bytes_acked=5903496 bytes_sent=5912184 phase=slow_start Destination: 192.168.88.253:58828
[649868.664522] TCP: my_cca: seq=2400 cwnd=7 rtt=136 bytes_acked=6140968 bytes_sent=6145312 phase=slow_start Destination: 192.168.88.253:58828
[649868.668393] TCP: my_cca: seq=2500 cwnd=7 rtt=125 bytes_acked=6374096 bytes_sent=6379888 phase=slow_start Destination: 192.168.88.253:58828
[649868.672338] TCP: my_cca: seq=2600 cwnd=7 rtt=123 bytes_acked=6608672 bytes_sent=6615912 phase=slow_start Destination: 192.168.88.253:58828
[649868.676242] TCP: my_cca: seq=2700 cwnd=7 rtt=180 bytes_acked=6841800 bytes_sent=6846144 phase=slow_start Destination: 192.168.88.253:58828
[649868.680070] TCP: my_cca: seq=2800 cwnd=7 rtt=150 bytes_acked=7072032 bytes_sent=7077824 phase=slow_start Destination: 192.168.88.253:58828
[649868.684039] TCP: my_cca: seq=2900 cwnd=7 rtt=164 bytes_acked=7308056 bytes_sent=7315296 phase=slow_start Destination: 192.168.88.253:58828
[649868.687927] TCP: my_cca: seq=3000 cwnd=7 rtt=156 bytes_acked=7541184 bytes_sent=7549872 phase=slow_start Destination: 192.168.88.253:58828
[649868.691848] TCP: my_cca: seq=3100 cwnd=7 rtt=164 bytes_acked=7775760 bytes_sent=7784448 phase=slow_start Destination: 192.168.88.253:58828
[649868.695787] TCP: my_cca: seq=3200 cwnd=7 rtt=134 bytes_acked=8010336 bytes_sent=8017576 phase=slow_start Destination: 192.168.88.253:58828
[649868.699662] TCP: my_cca: seq=3300 cwnd=7 rtt=116 bytes_acked=8242016 bytes_sent=8249256 phase=slow_start Destination: 192.168.88.253:58828
[649868.703495] TCP: my_cca: seq=3400 cwnd=7 rtt=103 bytes_acked=8469352 bytes_sent=8476592 phase=slow_start Destination: 192.168.88.253:58828
[649868.707439] TCP: my_cca: seq=3500 cwnd=7 rtt=156 bytes_acked=8706824 bytes_sent=8712616 phase=slow_start Destination: 192.168.88.253:58828
[649868.711344] TCP: my_cca: seq=3600 cwnd=7 rtt=140 bytes_acked=8939952 bytes_sent=8945744 phase=slow_start Destination: 192.168.88.253:58828
[649868.715508] TCP: my_cca: seq=3700 cwnd=7 rtt=146 bytes_acked=9189008 bytes_sent=9196248 phase=slow_start Destination: 192.168.88.253:58828
[649868.719405] TCP: my_cca: seq=3800 cwnd=7 rtt=123 bytes_acked=9422136 bytes_sent=9429376 phase=slow_start Destination: 192.168.88.253:58828
[649868.723293] TCP: my_cca: seq=3900 cwnd=7 rtt=132 bytes_acked=9655264 bytes_sent=9661056 phase=slow_start Destination: 192.168.88.253:58828
[649868.727235] TCP: my_cca: seq=4000 cwnd=7 rtt=113 bytes_acked=9891288 bytes_sent=9898528 phase=slow_start Destination: 192.168.88.253:58828
[649868.731069] TCP: my_cca: seq=4100 cwnd=7 rtt=122 bytes_acked=10120072 bytes_sent=10125864 phase=slow_start Destination: 192.168.88.253:58828
[649868.735079] TCP: my_cca: seq=4200 cwnd=7 rtt=143 bytes_acked=10358992 bytes_sent=10366232 phase=slow_start Destination: 192.168.88.253:58828
[649868.739078] TCP: my_cca: seq=4300 cwnd=7 rtt=181 bytes_acked=10597912 bytes_sent=10602256 phase=slow_start Destination: 192.168.88.253:58828
[649868.742979] TCP: my_cca: seq=4400 cwnd=7 rtt=150 bytes_acked=10832488 bytes_sent=10838280 phase=slow_start Destination: 192.168.88.253:58828
[649868.746925] TCP: my_cca: seq=4500 cwnd=7 rtt=145 bytes_acked=11067064 bytes_sent=11074304 phase=slow_start Destination: 192.168.88.253:58828
[649868.750758] TCP: my_cca: seq=4600 cwnd=7 rtt=132 bytes_acked=11297296 bytes_sent=11301640 phase=slow_start Destination: 192.168.88.253:58828
[649868.754534] TCP: my_cca: seq=4700 cwnd=7 rtt=147 bytes_acked=11521736 bytes_sent=11528976 phase=slow_start Destination: 192.168.88.253:58828
[649868.758372] TCP: my_cca: seq=4800 cwnd=7 rtt=159 bytes_acked=11751968 bytes_sent=11760656 phase=slow_start Destination: 192.168.88.253:58828
[649868.762209] TCP: my_cca: seq=4900 cwnd=7 rtt=154 bytes_acked=11980752 bytes_sent=11986544 phase=slow_start Destination: 192.168.88.253:58828
[649868.766060] TCP: my_cca: seq=5000 cwnd=7 rtt=138 bytes_acked=12212432 bytes_sent=12218224 phase=slow_start Destination: 192.168.88.253:58828
[649868.769947] TCP: my_cca: seq=5100 cwnd=7 rtt=155 bytes_acked=12444112 bytes_sent=12449904 phase=slow_start Destination: 192.168.88.253:58828
[649868.773811] TCP: my_cca: seq=5200 cwnd=7 rtt=121 bytes_acked=12674344 bytes_sent=12681584 phase=slow_start Destination: 192.168.88.253:58828
[649868.777607] TCP: my_cca: seq=5300 cwnd=7 rtt=160 bytes_acked=12901680 bytes_sent=12907472 phase=slow_start Destination: 192.168.88.253:58828
[649868.781480] TCP: my_cca: seq=5400 cwnd=7 rtt=136 bytes_acked=13133360 bytes_sent=13139152 phase=slow_start Destination: 192.168.88.253:58828
[649868.785384] TCP: my_cca: seq=5500 cwnd=7 rtt=171 bytes_acked=13366488 bytes_sent=13373728 phase=slow_start Destination: 192.168.88.253:58828
[649868.789188] TCP: my_cca: seq=5600 cwnd=7 rtt=140 bytes_acked=13593824 bytes_sent=13601064 phase=slow_start Destination: 192.168.88.253:58828
[649868.793046] TCP: my_cca: seq=5700 cwnd=7 rtt=145 bytes_acked=13824056 bytes_sent=13829848 phase=slow_start Destination: 192.168.88.253:58828
[649868.796881] TCP: my_cca: seq=5800 cwnd=7 rtt=163 bytes_acked=14054288 bytes_sent=14062976 phase=slow_start Destination: 192.168.88.253:58828
[649868.800798] TCP: my_cca: seq=5900 cwnd=7 rtt=141 bytes_acked=14287416 bytes_sent=14293208 phase=slow_start Destination: 192.168.88.253:58828
[649868.804607] TCP: my_cca: seq=6000 cwnd=7 rtt=145 bytes_acked=14514752 bytes_sent=14521992 phase=slow_start Destination: 192.168.88.253:58828
[649868.808396] TCP: my_cca: seq=6100 cwnd=7 rtt=162 bytes_acked=14742088 bytes_sent=14749328 phase=slow_start Destination: 192.168.88.253:58828
[649868.812402] TCP: my_cca: seq=6200 cwnd=7 rtt=167 bytes_acked=14981008 bytes_sent=14986800 phase=slow_start Destination: 192.168.88.253:58828
[649868.816252] TCP: my_cca: seq=6300 cwnd=7 rtt=145 bytes_acked=15211240 bytes_sent=15217032 phase=slow_start Destination: 192.168.88.253:58828
[649868.820131] TCP: my_cca: seq=6400 cwnd=7 rtt=142 bytes_acked=15442920 bytes_sent=15450160 phase=slow_start Destination: 192.168.88.253:58828
[649868.823968] TCP: my_cca: seq=6500 cwnd=7 rtt=158 bytes_acked=15673152 bytes_sent=15681840 phase=slow_start Destination: 192.168.88.253:58828
[649868.827942] TCP: my_cca: seq=6600 cwnd=7 rtt=158 bytes_acked=15910624 bytes_sent=15919312 phase=slow_start Destination: 192.168.88.253:58828
[649868.831745] TCP: my_cca: seq=6700 cwnd=7 rtt=154 bytes_acked=16137960 bytes_sent=16146648 phase=slow_start Destination: 192.168.88.253:58828
[649868.835654] TCP: my_cca: seq=6800 cwnd=7 rtt=121 bytes_acked=16371088 bytes_sent=16378328 phase=slow_start Destination: 192.168.88.253:58828
[649868.839966] TCP: my_cca: seq=6900 cwnd=7 rtt=142 bytes_acked=16628832 bytes_sent=16634624 phase=slow_start Destination: 192.168.88.253:58828
[649868.844221] TCP: my_cca: seq=7000 cwnd=7 rtt=158 bytes_acked=16883680 bytes_sent=16892368 phase=slow_start Destination: 192.168.88.253:58828
[649868.848615] TCP: my_cca: seq=7100 cwnd=7 rtt=144 bytes_acked=17145768 bytes_sent=17151560 phase=slow_start Destination: 192.168.88.253:58828
[649868.852755] TCP: my_cca: seq=7200 cwnd=7 rtt=136 bytes_acked=17394824 bytes_sent=17400616 phase=slow_start Destination: 192.168.88.253:58828
[649868.857114] TCP: my_cca: seq=7300 cwnd=7 rtt=233 bytes_acked=17651120 bytes_sent=17654016 phase=slow_start Destination: 192.168.88.253:58828
[649868.861446] TCP: my_cca: seq=7400 cwnd=7 rtt=115 bytes_acked=17910312 bytes_sent=17917552 phase=slow_start Destination: 192.168.88.253:58828
[649868.865737] TCP: my_cca: seq=7500 cwnd=7 rtt=113 bytes_acked=18170952 bytes_sent=18175296 phase=slow_start Destination: 192.168.88.253:58828
[649868.869600] TCP: my_cca: seq=7600 cwnd=7 rtt=154 bytes_acked=18401184 bytes_sent=18408424 phase=slow_start Destination: 192.168.88.253:58828
[649868.873423] TCP: my_cca: seq=7700 cwnd=7 rtt=147 bytes_acked=18628520 bytes_sent=18634312 phase=slow_start Destination: 192.168.88.253:58828
[649868.877623] TCP: my_cca: seq=7800 cwnd=7 rtt=138 bytes_acked=18879024 bytes_sent=18886264 phase=slow_start Destination: 192.168.88.253:58828
[649868.881836] TCP: my_cca: seq=7900 cwnd=7 rtt=196 bytes_acked=19129528 bytes_sent=19135320 phase=slow_start Destination: 192.168.88.253:58828
[649868.886601] TCP: my_cca: seq=8000 cwnd=7 rtt=125 bytes_acked=19410440 bytes_sent=19416232 phase=slow_start Destination: 192.168.88.253:58828
[649868.890753] TCP: my_cca: seq=8100 cwnd=7 rtt=137 bytes_acked=19663840 bytes_sent=19671080 phase=slow_start Destination: 192.168.88.253:58828
[649868.895028] TCP: my_cca: seq=8200 cwnd=7 rtt=126 bytes_acked=19920136 bytes_sent=19925928 phase=slow_start Destination: 192.168.88.253:58828
[649868.898902] TCP: my_cca: seq=8300 cwnd=7 rtt=163 bytes_acked=20151816 bytes_sent=20157608 phase=slow_start Destination: 192.168.88.253:58828
[649868.902746] TCP: my_cca: seq=8400 cwnd=7 rtt=178 bytes_acked=20382048 bytes_sent=20390736 phase=slow_start Destination: 192.168.88.253:58828
[649868.906681] TCP: my_cca: seq=8500 cwnd=7 rtt=151 bytes_acked=20616624 bytes_sent=20620968 phase=slow_start Destination: 192.168.88.253:58828
[649868.910566] TCP: my_cca: seq=8600 cwnd=7 rtt=140 bytes_acked=20848304 bytes_sent=20856992 phase=slow_start Destination: 192.168.88.253:58828
[649868.914573] TCP: my_cca: seq=8700 cwnd=7 rtt=162 bytes_acked=21088672 bytes_sent=21097360 phase=slow_start Destination: 192.168.88.253:58828
[649868.918459] TCP: my_cca: seq=8800 cwnd=7 rtt=151 bytes_acked=21320352 bytes_sent=21326144 phase=slow_start Destination: 192.168.88.253:58828
[649868.922328] TCP: my_cca: seq=8900 cwnd=7 rtt=145 bytes_acked=21552032 bytes_sent=21557824 phase=slow_start Destination: 192.168.88.253:58828
