line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,196322.487090,1,10,2896,10220,192.168.88.253,46644,182,,slow_start,
2,196322.488527,31,16,89860,110132,192.168.88.253,46644,192,,loss_recovery,
3,196322.488774,34,8,98548,121716,192.168.88.253,46644,183,,congestion_avoidance,
4,196322.488829,36,8,101444,128956,192.168.88.253,46644,173,,loss_recovery,
5,196322.489068,39,4,108684,136196,192.168.88.253,46644,146,,congestion_avoidance,
6,196322.489690,46,6,124612,153572,192.168.88.253,46644,267,,loss_recovery,
7,196322.489952,49,3,133300,160812,192.168.88.253,46644,102,,congestion_avoidance,
8,196322.490559,56,6,150676,182532,192.168.88.253,46644,238,,loss_recovery,
9,196322.490765,59,3,157916,189772,192.168.88.253,46644,120,,congestion_avoidance,
10,196322.491289,67,6,175292,214388,192.168.88.253,46644,183,,loss_recovery,
11,196322.491580,71,3,183980,220180,192.168.88.253,46644,107,,congestion_avoidance,
12,196322.492302,79,6,202804,243348,192.168.88.253,46644,272,,loss_recovery,
13,196322.492552,82,3,211492,250588,192.168.88.253,46644,101,,congestion_avoidance,
14,196322.493173,89,6,228868,272308,192.168.88.253,46644,282,,loss_recovery,
15,196322.493382,92,3,236108,279548,192.168.88.253,46644,119,,congestion_avoidance,
16,196322.493906,100,6,253484,304164,192.168.88.253,46644,187,,loss_recovery,
17,196322.494202,104,3,262172,309956,192.168.88.253,46644,113,,congestion_avoidance,
18,196322.494920,112,6,280996,333124,192.168.88.253,46644,248,,loss_recovery,
19,196322.495178,115,3,289684,340364,192.168.88.253,46644,108,,congestion_avoidance,
20,196322.495787,122,6,307060,362084,192.168.88.253,46644,265,,loss_recovery,
21,196322.495983,125,3,314300,367876,192.168.88.253,46644,109,,congestion_avoidance,
22,196322.496509,133,6,331676,391044,192.168.88.253,46644,134,,loss_recovery,
23,196322.496866,137,3,340364,396836,192.168.88.253,46644,109,,congestion_avoidance,
24,196322.497543,145,6,359188,420004,192.168.88.253,46644,266,,loss_recovery,
25,196322.497792,148,3,367876,427244,192.168.88.253,46644,105,,congestion_avoidance,
26,196322.498406,155,6,385252,448964,192.168.88.253,46644,283,,loss_recovery,
27,196322.498616,158,3,392492,456204,192.168.88.253,46644,119,,congestion_avoidance,
28,196322.499139,166,6,409868,480820,192.168.88.253,46644,181,,loss_recovery,
29,196322.499432,170,3,418556,486612,192.168.88.253,46644,115,,congestion_avoidance,
30,196322.500151,178,6,437380,509780,192.168.88.253,46644,249,,loss_recovery,
31,196322.500407,181,3,446068,517020,192.168.88.253,46644,105,,congestion_avoidance,
32,196322.501161,190,7,470684,547428,192.168.88.253,46644,134,,loss_recovery,
33,196322.501529,194,3,479372,554668,192.168.88.253,46644,120,,congestion_avoidance,
34,196322.501998,200,5,493852,569148,192.168.88.253,46644,198,,congestion_avoidance,
35,196322.502199,203,6,499644,577836,192.168.88.253,46644,195,,loss_recovery,
36,196322.502413,206,3,505436,585076,192.168.88.253,46644,117,,congestion_avoidance,
37,196322.503378,216,7,532948,615484,192.168.88.253,46644,269,,loss_recovery,
38,196322.503657,219,3,541636,622724,192.168.88.253,46644,106,,congestion_avoidance,
39,196322.504138,226,6,557564,644444,192.168.88.253,46644,120,,loss_recovery,
40,196322.504428,230,3,566252,651684,192.168.88.253,46644,116,,congestion_avoidance,
41,196322.505110,238,6,586524,679196,192.168.88.253,46644,202,,loss_recovery,
42,196322.505363,241,3,593764,686436,192.168.88.253,46644,109,,congestion_avoidance,
43,196322.505975,247,6,611140,708156,192.168.88.253,46644,271,,loss_recovery,
44,196322.506229,250,3,619828,715396,192.168.88.253,46644,110,,congestion_avoidance,
45,196322.506799,257,6,637204,737116,192.168.88.253,46644,236,,loss_recovery,
46,196322.507050,261,3,645892,744356,192.168.88.253,46644,110,,congestion_avoidance,
47,196322.507723,268,6,663268,766076,192.168.88.253,46644,280,,loss_recovery,
48,196322.507928,271,3,670508,771868,192.168.88.253,46644,112,,congestion_avoidance,
49,196322.508458,279,6,687884,795036,192.168.88.253,46644,150,,loss_recovery,
50,196322.508808,283,3,696572,802276,192.168.88.253,46644,120,,congestion_avoidance,
51,196322.509277,290,6,712500,821100,192.168.88.253,46644,201,,loss_recovery,
52,196322.509513,293,3,719740,828340,192.168.88.253,46644,104,,congestion_avoidance,
53,196322.510192,299,6,737116,850060,192.168.88.253,46644,288,,loss_recovery,
54,196322.510220,300,3,740012,851508,192.168.88.253,46644,316,,loss_recovery,
55,196322.510450,302,3,745804,857300,192.168.88.253,46644,112,,congestion_avoidance,
56,196322.510920,309,6,761732,881916,192.168.88.253,46644,173,,loss_recovery,
57,196322.511224,313,3,770420,887708,192.168.88.253,46644,116,,congestion_avoidance,
58,196322.511800,321,6,787796,910876,192.168.88.253,46644,150,,loss_recovery,
59,196322.512199,324,3,797932,918116,192.168.88.253,46644,108,,congestion_avoidance,
60,196322.512818,331,6,815308,939836,192.168.88.253,46644,273,,loss_recovery,
61,196322.513066,334,3,823996,947076,192.168.88.253,46644,106,,congestion_avoidance,
62,196322.513689,341,6,842820,974588,192.168.88.253,46644,205,,loss_recovery,
63,196322.513887,344,3,848612,981828,192.168.88.253,46644,114,,congestion_avoidance,
64,196322.514406,351,6,865988,1003548,192.168.88.253,46644,186,,loss_recovery,
65,196322.514772,355,3,876124,1010788,192.168.88.253,46644,103,,congestion_avoidance,
66,196322.515423,362,6,893500,1032508,192.168.88.253,46644,272,,loss_recovery,
67,196322.515684,365,3,902188,1039748,192.168.88.253,46644,109,,congestion_avoidance,
68,196322.516303,372,6,919564,1061468,192.168.88.253,46644,278,,loss_recovery,
69,196322.516551,375,3,928252,1068708,192.168.88.253,46644,105,,congestion_avoidance,
70,196322.517167,381,6,945628,1090428,192.168.88.253,46644,288,,loss_recovery,
71,196322.517389,384,3,952868,1097668,192.168.88.253,46644,131,,congestion_avoidance,
72,196322.517898,392,6,970244,1119388,192.168.88.253,46644,179,,loss_recovery,
73,196322.518177,395,3,978932,1125180,192.168.88.253,46644,97,,congestion_avoidance,
74,196322.518585,400,5,990516,1139660,192.168.88.253,46644,184,,congestion_avoidance,
75,196322.518718,401,6,993412,1144004,192.168.88.253,46644,227,,loss_recovery,
76,196322.518962,404,3,1002100,1151244,192.168.88.253,46644,108,,congestion_avoidance,
77,196322.519642,411,6,1019476,1172964,192.168.88.253,46644,258,,loss_recovery,
78,196322.519910,414,3,1028164,1180204,192.168.88.253,46644,116,,congestion_avoidance,
79,196322.520517,422,6,1046988,1207716,192.168.88.253,46644,191,,loss_recovery,
80,196322.520753,425,3,1054228,1214956,192.168.88.253,46644,105,,congestion_avoidance,
81,196322.521384,432,6,1071604,1236676,192.168.88.253,46644,284,,loss_recovery,
82,196322.521592,435,3,1078844,1243916,192.168.88.253,46644,120,,congestion_avoidance,
83,196322.522267,443,6,1099116,1284460,192.168.88.253,46644,208,,loss_recovery,
84,196322.522480,446,3,1104908,1290252,192.168.88.253,46644,111,,congestion_avoidance,
85,196322.522967,454,6,1122284,1313420,192.168.88.253,46644,133,,loss_recovery,
86,196322.523491,458,3,1130972,1319212,192.168.88.253,46644,115,,congestion_avoidance,
