line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
18,1208905.307198,1,10,4344,13140,192.168.88.253,54814,219,,slow_start,
19,1208905.315135,100,20,490980,499668,192.168.88.253,54814,126,,slow_start,
20,1208905.322758,200,20,957236,963028,192.168.88.253,54814,184,,slow_start,
21,1208905.330282,300,20,1411908,1420596,192.168.88.253,54814,115,,slow_start,
22,1208905.337818,400,20,1866580,1866580,192.168.88.253,54814,172,,slow_start,
23,1208905.344683,500,20,2277812,2277812,192.168.88.253,54814,172,,slow_start,
24,1208905.351520,600,20,2693388,2694836,192.168.88.253,54814,162,,slow_start,
25,1208905.358010,700,20,3093036,3094484,192.168.88.253,54814,181,,slow_start,
26,1208905.364632,800,20,3499924,3505716,192.168.88.253,54814,176,,slow_start,
27,1208905.372052,900,20,3931428,3940116,192.168.88.253,54814,125,,slow_start,
28,1208905.379944,1000,20,4394788,4403476,192.168.88.253,54814,125,,slow_start,
29,1208905.387286,1100,20,4842220,4843668,192.168.88.253,54814,168,,slow_start,
30,1208905.394843,1200,20,5289652,5295444,192.168.88.253,54814,174,,slow_start,
31,1208905.402039,1300,20,5724052,5729844,192.168.88.253,54814,113,,slow_start,
32,1208905.405843,1400,20,6029580,6036820,192.168.88.253,54814,161,,slow_start,
33,1208905.410439,1500,20,6372756,6377100,192.168.88.253,54814,161,,slow_start,
34,1208905.418259,1600,20,6833220,6840460,192.168.88.253,54814,120,,slow_start,
35,1208905.425350,1700,20,7256036,7264724,192.168.88.253,54814,120,,slow_start,
36,1208905.433393,1800,20,7728084,7733876,192.168.88.253,54814,184,,slow_start,
37,1208905.441087,1900,20,8176964,8185652,192.168.88.253,54814,113,,slow_start,
38,1208905.449101,2000,20,8637428,8643220,192.168.88.253,54814,180,,slow_start,
39,1208905.456256,2100,20,9060244,9066036,192.168.88.253,54814,183,,slow_start,
40,1208905.463655,2200,20,9498988,9500436,192.168.88.253,54814,132,,slow_start,
