line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
2,133495.784964,1,10,192.168.88.253,42518,161,,slow_start,
3,133495.785658,25,42,192.168.88.253,42518,442,,loss_recovery,
4,133495.786627,44,10,192.168.88.253,42518,312,,congestion_avoidance,
5,133495.789406,100,14,192.168.88.253,42518,635,,congestion_avoidance,
6,133495.791330,135,17,192.168.88.253,42518,584,,loss_recovery,
7,133495.791854,149,8,192.168.88.253,42518,494,,congestion_avoidance,
8,133495.794570,200,13,192.168.88.253,42518,563,,congestion_avoidance,
9,133495.797767,259,17,192.168.88.253,42518,524,,loss_recovery,
10,133495.798198,271,8,192.168.88.253,42518,379,,congestion_avoidance,
11,133495.800930,300,12,192.168.88.253,42518,561,,congestion_avoidance,
12,133495.807254,339,19,192.168.88.253,42518,569,,loss_recovery,
13,133495.807586,343,9,192.168.88.253,42518,242,,congestion_avoidance,
14,133495.812876,400,16,192.168.88.253,42518,692,,congestion_avoidance,
15,133495.813938,409,18,192.168.88.253,42518,784,,loss_recovery,
16,133495.814431,415,9,192.168.88.253,42518,169,,congestion_avoidance,
17,133495.826423,488,18,192.168.88.253,42518,3908,,loss_recovery,
18,133495.826752,490,9,192.168.88.253,42518,129,,congestion_avoidance,
19,133495.827838,500,9,192.168.88.253,42518,125,,congestion_avoidance,
20,133495.836037,557,18,192.168.88.253,42518,494,,loss_recovery,
21,133495.836292,560,9,192.168.88.253,42518,153,,congestion_avoidance,
22,133495.840614,600,16,192.168.88.253,42518,569,,congestion_avoidance,
23,133495.841646,608,17,192.168.88.253,42518,613,,loss_recovery,
24,133495.842040,615,8,192.168.88.253,42518,290,,congestion_avoidance,
25,133495.849684,695,19,192.168.88.253,42518,676,,loss_recovery,
26,133495.850009,700,9,192.168.88.253,42518,656,,loss_recovery,
27,133495.850143,703,9,192.168.88.253,42518,365,,congestion_avoidance,
28,133495.857103,765,18,192.168.88.253,42518,646,,loss_recovery,
29,133495.857551,772,9,192.168.88.253,42518,372,,congestion_avoidance,
30,133495.860495,800,13,192.168.88.253,42518,558,,congestion_avoidance,
31,133495.866498,852,21,192.168.88.253,42518,725,,loss_recovery,
32,133495.866990,859,10,192.168.88.253,42518,419,,congestion_avoidance,
33,133495.870823,900,16,192.168.88.253,42518,593,,congestion_avoidance,
34,133495.871584,907,17,192.168.88.253,42518,710,,loss_recovery,
35,133495.872169,914,8,192.168.88.253,42518,278,,congestion_avoidance,
36,133495.878572,981,18,192.168.88.253,42518,640,,loss_recovery,
37,133495.879005,988,9,192.168.88.253,42518,385,,congestion_avoidance,
38,133495.880076,1000,11,192.168.88.253,42518,486,,congestion_avoidance,
39,133495.885003,1050,18,192.168.88.253,42518,614,,loss_recovery,
40,133495.885447,1057,9,192.168.88.253,42518,363,,congestion_avoidance,
41,133495.889547,1100,15,192.168.88.253,42518,640,,congestion_avoidance,
42,133495.892131,1127,18,192.168.88.253,42518,681,,loss_recovery,
43,133495.892574,1134,9,192.168.88.253,42518,382,,congestion_avoidance,
44,133495.898725,1200,18,192.168.88.253,42518,650,,congestion_avoidance,
45,133495.901627,1229,21,192.168.88.253,42518,732,,loss_recovery,
46,133495.902214,1238,10,192.168.88.253,42518,252,,congestion_avoidance,
47,133495.907985,1300,17,192.168.88.253,42518,746,,congestion_avoidance,
48,133495.908219,1302,18,192.168.88.253,42518,648,,loss_recovery,
49,133495.908787,1309,9,192.168.88.253,42518,268,,congestion_avoidance,
50,133495.915938,1375,19,192.168.88.253,42518,738,,loss_recovery,
51,133495.916079,1380,9,192.168.88.253,42518,134,,congestion_avoidance,
52,133495.918074,1400,11,192.168.88.253,42518,454,,congestion_avoidance,
53,133495.922672,1446,18,192.168.88.253,42518,736,,loss_recovery,
54,133495.923282,1453,9,192.168.88.253,42518,212,,congestion_avoidance,
55,133495.928141,1500,15,192.168.88.253,42518,624,,congestion_avoidance,
56,133495.932108,1540,20,192.168.88.253,42518,813,,loss_recovery,
57,133495.932879,1547,10,192.168.88.253,42518,305,,congestion_avoidance,
58,133495.937694,1600,17,192.168.88.253,42518,604,,congestion_avoidance,
59,133495.938884,1610,18,192.168.88.253,42518,626,,loss_recovery,
60,133495.939327,1617,9,192.168.88.253,42518,390,,congestion_avoidance,
61,133495.948105,1694,21,192.168.88.253,42518,713,,loss_recovery,
62,133495.948817,1700,10,192.168.88.253,42518,298,,congestion_avoidance,
63,133495.957899,1790,21,192.168.88.253,42518,794,,loss_recovery,
64,133495.958515,1798,10,192.168.88.253,42518,127,,congestion_avoidance,
65,133495.958964,1800,11,192.168.88.253,42518,256,,congestion_avoidance,
66,133495.964330,1847,17,192.168.88.253,42518,676,,loss_recovery,
67,133495.964762,1853,8,192.168.88.253,42518,149,,congestion_avoidance,
68,133495.969226,1900,15,192.168.88.253,42518,643,,congestion_avoidance,
69,133495.973009,1933,19,192.168.88.253,42518,690,,loss_recovery,
70,133495.973677,1940,9,192.168.88.253,42518,243,,congestion_avoidance,
71,133495.980318,2000,18,192.168.88.253,42518,676,,congestion_avoidance,
72,133495.980953,2005,18,192.168.88.253,42518,675,,loss_recovery,
73,133495.981425,2014,9,192.168.88.253,42518,126,,congestion_avoidance,
74,133495.988026,2077,17,192.168.88.253,42518,525,,loss_recovery,
75,133495.988542,2085,8,192.168.88.253,42518,237,,congestion_avoidance,
76,133495.990088,2100,10,192.168.88.253,42518,378,,congestion_avoidance,
77,133495.997480,2173,20,192.168.88.253,42518,718,,loss_recovery,
78,133495.998045,2181,10,192.168.88.253,42518,249,,congestion_avoidance,
79,133495.999729,2200,12,192.168.88.253,42518,447,,congestion_avoidance,
80,133496.004681,2243,18,192.168.88.253,42518,569,,loss_recovery,
81,133496.005128,2251,9,192.168.88.253,42518,351,,congestion_avoidance,
82,133496.010073,2300,16,192.168.88.253,42518,617,,congestion_avoidance,
83,133496.010419,2303,17,192.168.88.253,42518,683,,loss_recovery,
84,133496.010894,2309,8,192.168.88.253,42518,289,,congestion_avoidance,
85,133496.018514,2385,19,192.168.88.253,42518,742,,loss_recovery,
86,133496.019170,2391,9,192.168.88.253,42518,374,,congestion_avoidance,
87,133496.020045,2400,10,192.168.88.253,42518,383,,congestion_avoidance,
88,133496.024880,2449,18,192.168.88.253,42518,626,,loss_recovery,
89,133496.025507,2455,9,192.168.88.253,42518,302,,congestion_avoidance,
90,133496.029583,2500,16,192.168.88.253,42518,648,,congestion_avoidance,
91,133496.031159,2516,18,192.168.88.253,42518,675,,loss_recovery,
92,133496.031704,2521,9,192.168.88.253,42518,236,,congestion_avoidance,
93,133496.046104,2662,19,192.168.88.253,42518,798,,loss_recovery,
94,133496.046727,2667,9,192.168.88.253,42518,310,,congestion_avoidance,
95,133496.049946,2700,13,192.168.88.253,42518,552,,congestion_avoidance,
96,133496.054037,2741,19,192.168.88.253,42518,767,,loss_recovery,
97,133496.054485,2747,9,192.168.88.253,42518,240,,congestion_avoidance,
98,133496.060295,2800,17,192.168.88.253,42518,755,,congestion_avoidance,
99,133496.062736,2822,20,192.168.88.253,42518,725,,loss_recovery,
100,133496.063193,2826,10,192.168.88.253,42518,451,,congestion_avoidance,
101,133496.071051,2890,19,192.168.88.253,42518,961,,loss_recovery,
102,133496.071220,2893,9,192.168.88.253,42518,156,,congestion_avoidance,
103,133496.071843,2900,9,192.168.88.253,42518,154,,congestion_avoidance,
104,133496.078910,2973,19,192.168.88.253,42518,686,,loss_recovery,
105,133496.079598,2979,9,192.168.88.253,42518,296,,congestion_avoidance,
106,133496.081323,3000,12,192.168.88.253,42518,505,,congestion_avoidance,
107,133496.087301,3056,19,192.168.88.253,42518,774,,loss_recovery,
108,133496.087825,3064,9,192.168.88.253,42518,187,,congestion_avoidance,
109,133496.091298,3100,14,192.168.88.253,42518,615,,congestion_avoidance,
110,133496.093790,3121,17,192.168.88.253,42518,582,,loss_recovery,
111,133496.094354,3127,8,192.168.88.253,42518,514,,congestion_avoidance,
112,133496.101593,3200,19,192.168.88.253,42518,739,,congestion_avoidance,
113,133496.103001,3215,20,192.168.88.253,42518,746,,loss_recovery,
114,133496.104012,3218,10,192.168.88.253,42518,162,,congestion_avoidance,
115,133496.111168,3285,18,192.168.88.253,42518,750,,loss_recovery,
116,133496.111478,3288,9,192.168.88.253,42518,182,,congestion_avoidance,
117,133496.112673,3300,9,192.168.88.253,42518,219,,congestion_avoidance,
118,133496.119732,3358,19,192.168.88.253,42518,797,,loss_recovery,
119,133496.120198,3364,9,192.168.88.253,42518,166,,congestion_avoidance,
120,133496.124216,3400,14,192.168.88.253,42518,585,,congestion_avoidance,
121,133496.129051,3435,20,192.168.88.253,42518,682,,loss_recovery,
122,133496.129592,3440,10,192.168.88.253,42518,460,,congestion_avoidance,
123,133496.134984,3477,18,192.168.88.253,42518,713,,loss_recovery,
124,133496.135376,3481,9,192.168.88.253,42518,254,,congestion_avoidance,
125,133496.137183,3500,11,192.168.88.253,42518,381,,congestion_avoidance,
126,133496.142977,3546,19,192.168.88.253,42518,741,,loss_recovery,
127,133496.143573,3550,9,192.168.88.253,42518,187,,congestion_avoidance,
128,133496.149007,3600,17,192.168.88.253,42518,663,,congestion_avoidance,
129,133496.149631,3605,18,192.168.88.253,42518,667,,loss_recovery,
130,133496.150180,3612,9,192.168.88.253,42518,258,,congestion_avoidance,
131,133496.155983,3657,17,192.168.88.253,42518,706,,loss_recovery,
132,133496.156643,3663,8,192.168.88.253,42518,177,,congestion_avoidance,
133,133496.161229,3700,15,192.168.88.253,42518,648,,congestion_avoidance,
134,133496.164056,3712,18,192.168.88.253,42518,982,,loss_recovery,
135,133496.164354,3714,9,192.168.88.253,42518,154,,congestion_avoidance,
136,133496.171707,3752,19,192.168.88.253,42518,726,,loss_recovery,
137,133496.172227,3758,9,192.168.88.253,42518,124,,congestion_avoidance,
138,133496.176818,3800,15,192.168.88.253,42518,568,,congestion_avoidance,
139,133496.178939,3813,18,192.168.88.253,42518,711,,loss_recovery,
140,133496.179354,3816,9,192.168.88.253,42518,283,,congestion_avoidance,
141,133496.188856,3900,21,192.168.88.253,42518,846,,congestion_avoidance,
