line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
11,175459.964651,1,10,1448,52128,192.168.88.253,47478,447,,loss_recovery,
12,175459.964893,2,5,4344,57920,192.168.88.253,47478,226,,congestion_avoidance,
13,175459.965781,20,10,55024,115840,192.168.88.253,47478,142,,loss_recovery,
14,175459.966020,23,5,63712,125976,192.168.88.253,47478,128,,congestion_avoidance,
15,175459.966674,41,10,111496,181000,192.168.88.253,47478,108,,loss_recovery,
16,175459.966816,44,5,120184,188240,192.168.88.253,47478,107,,congestion_avoidance,
17,175459.967464,63,10,169416,246160,192.168.88.253,47478,109,,loss_recovery,
18,175459.967616,67,5,179552,256296,192.168.88.253,47478,118,,congestion_avoidance,
19,175459.968264,84,10,227336,318560,192.168.88.253,47478,144,,loss_recovery,
20,175459.968423,88,5,237472,328696,192.168.88.253,47478,109,,congestion_avoidance,
21,175459.968870,100,8,267880,362000,192.168.88.253,47478,129,,congestion_avoidance,
22,175459.969055,107,10,285256,383720,192.168.88.253,47478,111,,loss_recovery,
23,175459.969189,110,5,293944,390960,192.168.88.253,47478,104,,congestion_avoidance,
24,175459.969872,132,10,350416,456120,192.168.88.253,47478,109,,loss_recovery,
25,175459.970019,136,5,360552,466256,192.168.88.253,47478,112,,congestion_avoidance,
26,175459.970618,156,10,408336,528520,192.168.88.253,47478,110,,loss_recovery,
27,175459.970768,160,5,418472,538656,192.168.88.253,47478,108,,congestion_avoidance,
28,175459.971537,185,11,480736,629880,192.168.88.253,47478,108,,loss_recovery,
29,175459.971668,188,5,489424,637120,192.168.88.253,47478,101,,congestion_avoidance,
30,175459.972059,200,8,516936,670424,192.168.88.253,47478,129,,congestion_avoidance,
31,175459.972344,211,10,545896,702280,192.168.88.253,47478,105,,loss_recovery,
32,175459.972482,214,5,554584,709520,192.168.88.253,47478,104,,congestion_avoidance,
33,175459.973275,240,11,618296,781920,192.168.88.253,47478,119,,loss_recovery,
34,175459.973414,243,5,626984,789160,192.168.88.253,47478,100,,congestion_avoidance,
35,175459.974139,267,10,683456,854320,192.168.88.253,47478,107,,loss_recovery,
36,175459.974287,271,5,693592,864456,192.168.88.253,47478,117,,congestion_avoidance,
37,175459.974946,291,10,741376,919480,192.168.88.253,47478,107,,loss_recovery,
38,175459.975097,295,5,751512,929616,192.168.88.253,47478,117,,congestion_avoidance,
39,175459.975294,300,6,763096,941200,192.168.88.253,47478,97,,congestion_avoidance,
40,175459.975764,314,10,799296,984640,192.168.88.253,47478,110,,loss_recovery,
41,175459.975923,317,5,807984,991880,192.168.88.253,47478,127,,congestion_avoidance,
42,175459.976710,340,10,867352,1064280,192.168.88.253,47478,130,,loss_recovery,
43,175459.976859,343,5,874592,1074416,192.168.88.253,47478,110,,congestion_avoidance,
44,175459.977522,364,10,929616,1136680,192.168.88.253,47478,95,,loss_recovery,
45,175459.977667,368,5,939752,1146816,192.168.88.253,47478,103,,congestion_avoidance,
46,175459.978336,388,10,990432,1223560,192.168.88.253,47478,147,,loss_recovery,
47,175459.978469,390,5,996224,1230800,192.168.88.253,47478,93,,congestion_avoidance,
48,175459.978816,400,8,1017944,1258312,192.168.88.253,47478,145,,congestion_avoidance,
49,175459.979297,408,10,1048352,1310440,192.168.88.253,47478,169,,loss_recovery,
50,175459.979492,410,5,1052696,1317680,192.168.88.253,47478,172,,congestion_avoidance,
51,175459.980292,427,10,1104824,1375600,192.168.88.253,47478,178,,loss_recovery,
52,175459.980526,430,5,1113512,1385736,192.168.88.253,47478,145,,congestion_avoidance,
53,175459.981126,448,10,1161296,1440760,192.168.88.253,47478,119,,loss_recovery,
54,175459.981275,452,5,1171432,1450896,192.168.88.253,47478,107,,congestion_avoidance,
55,175459.981921,471,10,1219216,1505920,192.168.88.253,47478,128,,loss_recovery,
56,175459.982076,475,5,1229352,1516056,192.168.88.253,47478,124,,congestion_avoidance,
