line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,102253.338300,1,10,192.168.88.253,55324,478,,slow_start,
2,102253.340210,100,22,192.168.88.253,55324,293,,slow_start,
3,102253.341013,143,22,192.168.88.253,55324,301,,loss_recovery,
4,102253.341278,155,11,192.168.88.253,55324,111,,congestion_avoidance,
5,102253.341966,200,14,192.168.88.253,55324,153,,congestion_avoidance,
6,102253.343772,300,20,192.168.88.253,55324,255,,congestion_avoidance,
7,102253.345423,400,22,192.168.88.253,55324,261,,congestion_avoidance,
8,102253.347115,500,22,192.168.88.253,55324,269,,congestion_avoidance,
9,102253.347555,529,22,192.168.88.253,55324,301,,loss_recovery,
10,102253.347790,544,11,192.168.88.253,55324,122,,congestion_avoidance,
11,102253.349655,600,17,192.168.88.253,55324,217,,congestion_avoidance,
12,102253.370308,700,22,192.168.88.253,55324,232,,congestion_avoidance,
13,102253.384423,800,22,192.168.88.253,55324,206,,congestion_avoidance,
14,102253.392076,900,22,192.168.88.253,55324,321,,congestion_avoidance,
15,102253.399003,1000,22,192.168.88.253,55324,269,,congestion_avoidance,
16,102253.405611,1100,22,192.168.88.253,55324,362,,congestion_avoidance,
17,102253.408792,1151,22,192.168.88.253,55324,319,,loss_recovery,
18,102253.409041,1155,11,192.168.88.253,55324,260,,congestion_avoidance,
19,102253.411914,1200,20,192.168.88.253,55324,264,,congestion_avoidance,
20,102253.417298,1281,22,192.168.88.253,55324,313,,loss_recovery,
21,102253.417499,1285,11,192.168.88.253,55324,281,,congestion_avoidance,
22,102253.418520,1300,15,192.168.88.253,55324,191,,congestion_avoidance,
23,102253.420710,1334,22,192.168.88.253,55324,287,,loss_recovery,
24,102253.421045,1339,11,192.168.88.253,55324,117,,congestion_avoidance,
25,102253.424273,1400,22,192.168.88.253,55324,343,,congestion_avoidance,
26,102253.424832,1412,22,192.168.88.253,55324,241,,loss_recovery,
27,102253.425260,1418,11,192.168.88.253,55324,143,,congestion_avoidance,
28,102253.429949,1500,22,192.168.88.253,55324,289,,congestion_avoidance,
29,102253.431526,1530,22,192.168.88.253,55324,293,,loss_recovery,
30,102253.431820,1534,11,192.168.88.253,55324,137,,congestion_avoidance,
31,102253.434557,1579,21,192.168.88.253,55324,228,,loss_recovery,
32,102253.434968,1585,10,192.168.88.253,55324,145,,congestion_avoidance,
33,102253.435785,1600,13,192.168.88.253,55324,109,,congestion_avoidance,
34,102253.438630,1655,22,192.168.88.253,55324,274,,loss_recovery,
35,102253.438981,1660,11,192.168.88.253,55324,127,,congestion_avoidance,
36,102253.441057,1700,19,192.168.88.253,55324,264,,congestion_avoidance,
37,102253.445572,1786,22,192.168.88.253,55324,300,,loss_recovery,
38,102253.445800,1790,11,192.168.88.253,55324,157,,congestion_avoidance,
39,102253.446266,1800,13,192.168.88.253,55324,154,,congestion_avoidance,
40,102253.448199,1832,20,192.168.88.253,55324,246,,loss_recovery,
41,102253.448615,1837,10,192.168.88.253,55324,153,,congestion_avoidance,
42,102253.452053,1900,22,192.168.88.253,55324,379,,congestion_avoidance,
43,102253.452349,1906,22,192.168.88.253,55324,209,,loss_recovery,
44,102253.452666,1912,11,192.168.88.253,55324,123,,congestion_avoidance,
45,102253.458052,2000,22,192.168.88.253,55324,218,,congestion_avoidance,
46,102253.458088,2002,22,192.168.88.253,55324,256,,loss_recovery,
47,102253.458496,2008,11,192.168.88.253,55324,138,,congestion_avoidance,
48,102253.462367,2074,22,192.168.88.253,55324,291,,loss_recovery,
49,102253.462765,2080,11,192.168.88.253,55324,147,,congestion_avoidance,
50,102253.463791,2100,15,192.168.88.253,55324,130,,congestion_avoidance,
51,102253.465386,2146,21,192.168.88.253,55324,276,,loss_recovery,
52,102253.465688,2153,10,192.168.88.253,55324,132,,congestion_avoidance,
53,102253.467536,2200,18,192.168.88.253,55324,330,,congestion_avoidance,
54,102253.467810,2209,19,192.168.88.253,55324,236,,loss_recovery,
55,102253.468075,2214,9,192.168.88.253,55324,155,,congestion_avoidance,
56,102253.471172,2300,21,192.168.88.253,55324,251,,congestion_avoidance,
57,102253.471481,2309,22,192.168.88.253,55324,305,,loss_recovery,
58,102253.471707,2316,11,192.168.88.253,55324,117,,congestion_avoidance,
59,102253.474143,2377,20,192.168.88.253,55324,443,,loss_recovery,
60,102253.474277,2382,10,192.168.88.253,55324,194,,congestion_avoidance,
61,102253.474904,2400,13,192.168.88.253,55324,150,,congestion_avoidance,
62,102253.477463,2469,22,192.168.88.253,55324,297,,loss_recovery,
63,102253.477720,2476,11,192.168.88.253,55324,110,,congestion_avoidance,
64,102253.478574,2500,14,192.168.88.253,55324,188,,congestion_avoidance,
65,102253.480913,2565,22,192.168.88.253,55324,302,,loss_recovery,
66,102253.481203,2572,11,192.168.88.253,55324,186,,congestion_avoidance,
67,102253.482121,2600,15,192.168.88.253,55324,156,,congestion_avoidance,
68,102253.485010,2678,22,192.168.88.253,55324,298,,loss_recovery,
69,102253.485296,2684,11,192.168.88.253,55324,138,,congestion_avoidance,
70,102253.485896,2700,13,192.168.88.253,55324,166,,congestion_avoidance,
71,102253.488429,2770,22,192.168.88.253,55324,299,,loss_recovery,
72,102253.488707,2776,11,192.168.88.253,55324,149,,congestion_avoidance,
73,102253.489935,2800,15,192.168.88.253,55324,204,,congestion_avoidance,
74,102253.492898,2881,22,192.168.88.253,55324,336,,loss_recovery,
75,102253.493197,2889,11,192.168.88.253,55324,111,,congestion_avoidance,
76,102253.493681,2900,12,192.168.88.253,55324,157,,congestion_avoidance,
77,102253.499083,3000,22,192.168.88.253,55324,303,,congestion_avoidance,
78,102253.504958,3088,22,192.168.88.253,55324,293,,loss_recovery,
79,102253.508136,3091,11,192.168.88.253,55324,116,,congestion_avoidance,
80,102253.508677,3100,11,192.168.88.253,55324,176,,congestion_avoidance,
