line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,297907.581687,1,10,7240,14480,192.168.88.253,36466,322,,slow_start,
2,297907.582523,18,36,73848,130320,192.168.88.253,36466,328,,fast_retransmit,
3,297907.583272,38,20,143352,195320,192.168.88.253,36466,234,,congestion_avoidance,
4,297907.584956,72,21,280912,338672,192.168.88.253,36466,302,,fast_retransmit,
5,297907.585425,83,12,315664,356048,192.168.88.253,36466,453,,congestion_avoidance,
6,297907.586096,100,13,366344,408176,192.168.88.253,36466,112,,congestion_avoidance,
7,297907.588074,200,20,547344,597864,192.168.88.253,36466,319,,congestion_avoidance,
8,297907.588376,214,14,570512,619584,192.168.88.253,36466,218,,fast_retransmit,
9,297907.588588,226,10,593680,632616,192.168.88.253,36466,207,,congestion_avoidance,
10,297907.590576,300,18,770336,817960,192.168.88.253,36466,193,,congestion_avoidance,
11,297907.592201,341,14,912240,965656,192.168.88.253,36466,248,,fast_retransmit,
12,297907.592478,344,11,941200,981584,192.168.88.253,36466,127,,congestion_avoidance,
13,297907.595110,400,21,1165640,1216160,192.168.88.253,36466,291,,congestion_avoidance,
14,297907.596083,422,17,1248176,1305936,192.168.88.253,36466,252,,fast_retransmit,
15,297907.596375,425,12,1281480,1323312,192.168.88.253,36466,145,,congestion_avoidance,
16,297907.599776,500,23,1576872,1625944,192.168.88.253,36466,270,,congestion_avoidance,
17,297907.600467,516,23,1636240,1702688,192.168.88.253,36466,269,,fast_retransmit,
18,297907.600946,522,12,1679680,1724408,192.168.88.253,36466,170,,congestion_avoidance,
19,297907.604323,600,23,1969280,2025592,192.168.88.253,36466,306,,congestion_avoidance,
20,297907.604576,608,15,1989552,2051656,192.168.88.253,36466,239,,fast_retransmit,
21,297907.604863,612,12,2019960,2070480,192.168.88.253,36466,136,,congestion_avoidance,
22,297907.608088,675,18,2306664,2373112,192.168.88.253,36466,203,,fast_retransmit,
23,297907.608512,678,11,2339968,2390488,192.168.88.253,36466,120,,congestion_avoidance,
24,297907.610038,700,16,2458704,2510672,192.168.88.253,36466,190,,congestion_avoidance,
25,297907.611960,740,17,2626672,2694568,192.168.88.253,36466,166,,fast_retransmit,
26,297907.612346,744,11,2661424,2713392,192.168.88.253,36466,231,,congestion_avoidance,
27,297907.615185,800,21,2901792,2971136,192.168.88.253,36466,332,,congestion_avoidance,
28,297907.615655,813,16,2940888,3008784,192.168.88.253,36466,254,,fast_retransmit,
29,297907.615971,816,11,2969848,3021816,192.168.88.253,36466,159,,congestion_avoidance,
30,297907.620133,897,24,3328952,3408432,192.168.88.253,36466,274,,fast_retransmit,
31,297907.620463,900,12,3352120,3421464,192.168.88.253,36466,363,,fast_retransmit,
32,297907.620631,904,12,3376736,3435944,192.168.88.253,36466,212,,congestion_avoidance,
33,297907.624177,981,17,3688056,3763192,192.168.88.253,36466,231,,fast_retransmit,
34,297907.624582,985,12,3721360,3780568,192.168.88.253,36466,272,,congestion_avoidance,
35,297907.625220,1000,13,3772040,3828352,192.168.88.253,36466,179,,congestion_avoidance,
36,297907.628593,1078,15,4073224,4146912,192.168.88.253,36466,220,,fast_retransmit,
37,297907.628934,1085,12,4103632,4170080,192.168.88.253,36466,166,,congestion_avoidance,
38,297907.629593,1100,13,4154312,4214968,192.168.88.253,36466,120,,congestion_avoidance,
39,297907.632820,1177,23,4439568,4527736,192.168.88.253,36466,253,,fast_retransmit,
40,297907.633277,1187,12,4485904,4553800,192.168.88.253,36466,115,,congestion_avoidance,
41,297907.634047,1200,13,4538032,4608824,192.168.88.253,36466,121,,congestion_avoidance,
42,297907.637036,1272,18,4807360,4892632,192.168.88.253,36466,229,,fast_retransmit,
43,297907.637371,1276,12,4837768,4905664,192.168.88.253,36466,179,,congestion_avoidance,
44,297907.638485,1300,16,4931888,5002680,192.168.88.253,36466,202,,congestion_avoidance,
45,297907.641364,1362,19,5186736,5276352,192.168.88.253,36466,226,,fast_retransmit,
46,297907.641726,1367,12,5221488,5296624,192.168.88.253,36466,185,,congestion_avoidance,
47,297907.643385,1400,17,5364840,5439976,192.168.88.253,36466,181,,congestion_avoidance,
