[451031.961001] TCP: my_cca: seq=1 cwnd=10 rtt=495 bytes_acked=1448 bytes_sent=30408 phase=loss_recovery Destination: 192.168.88.253:34124
[451031.961261] TCP: my_cca: seq=2 cwnd=5 rtt=228 bytes_acked=4344 bytes_sent=36200 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451031.966251] TCP: my_cca: seq=100 cwnd=7 rtt=248 bytes_acked=194032 bytes_sent=231680 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451031.971082] TCP: my_cca: seq=200 cwnd=7 rtt=177 bytes_acked=418472 bytes_sent=453224 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451031.975820] TCP: my_cca: seq=300 cwnd=7 rtt=170 bytes_acked=642912 bytes_sent=677664 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451031.980389] TCP: my_cca: seq=400 cwnd=7 rtt=188 bytes_acked=858664 bytes_sent=894864 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451031.985074] TCP: my_cca: seq=500 cwnd=7 rtt=198 bytes_acked=1080208 bytes_sent=1117856 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451031.989775] TCP: my_cca: seq=600 cwnd=7 rtt=226 bytes_acked=1306096 bytes_sent=1343744 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451031.994509] TCP: my_cca: seq=700 cwnd=7 rtt=198 bytes_acked=1530536 bytes_sent=1565288 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451031.999442] TCP: my_cca: seq=800 cwnd=7 rtt=220 bytes_acked=1760768 bytes_sent=1798416 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.004259] TCP: my_cca: seq=900 cwnd=7 rtt=201 bytes_acked=1989552 bytes_sent=2027200 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.009209] TCP: my_cca: seq=1000 cwnd=7 rtt=243 bytes_acked=2215440 bytes_sent=2253088 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.013949] TCP: my_cca: seq=1100 cwnd=7 rtt=234 bytes_acked=2439880 bytes_sent=2477528 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.018686] TCP: my_cca: seq=1200 cwnd=7 rtt=176 bytes_acked=2664320 bytes_sent=2699072 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.023427] TCP: my_cca: seq=1300 cwnd=7 rtt=196 bytes_acked=2887312 bytes_sent=2923512 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.028115] TCP: my_cca: seq=1400 cwnd=7 rtt=171 bytes_acked=3111752 bytes_sent=3146504 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.032906] TCP: my_cca: seq=1500 cwnd=7 rtt=192 bytes_acked=3337640 bytes_sent=3372392 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.037572] TCP: my_cca: seq=1600 cwnd=7 rtt=177 bytes_acked=3559184 bytes_sent=3593936 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.042423] TCP: my_cca: seq=1700 cwnd=7 rtt=219 bytes_acked=3783624 bytes_sent=3818376 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.047421] TCP: my_cca: seq=1800 cwnd=7 rtt=157 bytes_acked=4016752 bytes_sent=4051504 phase=congestion_avoidance Destination: 192.168.88.253:34124
[451032.052097] TCP: my_cca: seq=1900 cwnd=7 rtt=185 bytes_acked=4242640 bytes_sent=4277392 phase=congestion_avoidance Destination: 192.168.88.253:34124
