line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
11,190227.094090,1,10,4344,14480,192.168.88.253,60494,254,,slow_start,
12,190227.095153,33,31,111496,128872,192.168.88.253,60494,260,,loss_recovery,
13,190227.095290,37,15,124528,141904,192.168.88.253,60494,127,,congestion_avoidance,
14,190227.095557,39,15,133216,162176,192.168.88.253,60494,259,,loss_recovery,
15,190227.095798,44,7,150592,173760,192.168.88.253,60494,141,,congestion_avoidance,
16,190227.096445,60,10,192584,225888,192.168.88.253,60494,182,,loss_recovery,
17,190227.096706,64,5,205616,234576,192.168.88.253,60494,113,,congestion_avoidance,
18,190227.098287,100,13,304080,341728,192.168.88.253,60494,266,,congestion_avoidance,
19,190227.098377,101,13,306976,348968,192.168.88.253,60494,272,,loss_recovery,
20,190227.098622,106,6,321456,360552,192.168.88.253,60494,135,,congestion_avoidance,
21,190227.099538,128,10,377928,424264,192.168.88.253,60494,185,,loss_recovery,
22,190227.099786,133,5,390960,434400,192.168.88.253,60494,111,,congestion_avoidance,
23,190227.101060,160,12,469152,522728,192.168.88.253,60494,211,,loss_recovery,
24,190227.101301,165,6,482184,532864,192.168.88.253,60494,146,,congestion_avoidance,
25,190227.102828,198,13,573408,634224,192.168.88.253,60494,253,,loss_recovery,
26,190227.102926,200,6,579200,637120,192.168.88.253,60494,243,,loss_recovery,
27,190227.103055,203,6,587888,645808,192.168.88.253,60494,121,,congestion_avoidance,
28,190227.104772,238,13,689248,757304,192.168.88.253,60494,273,,loss_recovery,
29,190227.104987,243,6,703728,768888,192.168.88.253,60494,121,,congestion_avoidance,
30,190227.106703,281,13,805088,880384,192.168.88.253,60494,261,,loss_recovery,
31,190227.106931,286,6,819568,891968,192.168.88.253,60494,121,,congestion_avoidance,
32,190227.107602,300,9,857216,932512,192.168.88.253,60494,228,,congestion_avoidance,
33,190227.108246,315,12,897760,984640,192.168.88.253,60494,255,,loss_recovery,
34,190227.108472,321,6,912240,990432,192.168.88.253,60494,260,,congestion_avoidance,
35,190227.109784,351,12,990432,1077312,192.168.88.253,60494,223,,loss_recovery,
36,190227.110010,357,6,1003464,1086000,192.168.88.253,60494,129,,congestion_avoidance,
37,190227.110769,375,10,1049800,1141024,192.168.88.253,60494,185,,loss_recovery,
38,190227.111018,380,5,1062832,1151160,192.168.88.253,60494,115,,congestion_avoidance,
39,190227.111791,400,10,1110616,1203288,192.168.88.253,60494,178,,congestion_avoidance,
40,190227.112716,420,13,1164192,1264104,192.168.88.253,60494,273,,loss_recovery,
41,190227.112963,425,6,1178672,1275688,192.168.88.253,60494,144,,congestion_avoidance,
42,190227.114334,456,11,1259760,1364016,192.168.88.253,60494,224,,loss_recovery,
43,190227.114531,461,5,1271344,1374152,192.168.88.253,60494,132,,congestion_avoidance,
44,190227.116399,500,13,1381392,1487096,192.168.88.253,60494,351,,loss_recovery,
45,190227.116539,502,6,1385736,1494336,192.168.88.253,60494,132,,congestion_avoidance,
46,190227.118143,541,13,1488544,1610176,192.168.88.253,60494,283,,loss_recovery,
47,190227.118360,546,6,1503024,1621760,192.168.88.253,60494,122,,congestion_avoidance,
48,190227.120080,582,13,1604384,1740496,192.168.88.253,60494,276,,loss_recovery,
49,190227.120294,587,6,1618864,1752080,192.168.88.253,60494,123,,congestion_avoidance,
50,190227.120868,600,9,1653616,1791176,192.168.88.253,60494,190,,congestion_avoidance,
51,190227.122016,624,13,1720224,1863576,192.168.88.253,60494,276,,loss_recovery,
52,190227.122231,629,6,1734704,1875160,192.168.88.253,60494,121,,congestion_avoidance,
53,190227.123399,656,10,1801312,1950456,192.168.88.253,60494,213,,loss_recovery,
54,190227.123595,662,5,1815792,1957696,192.168.88.253,60494,123,,congestion_avoidance,
55,190227.125210,700,13,1911360,2063400,192.168.88.253,60494,238,,congestion_avoidance,
56,190227.125307,702,13,1917152,2070640,192.168.88.253,60494,278,,loss_recovery,
57,190227.125519,707,6,1931632,2082224,192.168.88.253,60494,115,,congestion_avoidance,
58,190227.126472,730,10,1988104,2145936,192.168.88.253,60494,192,,loss_recovery,
59,190227.126712,735,5,2001136,2153176,192.168.88.253,60494,96,,congestion_avoidance,
60,190227.128407,773,13,2102496,2269016,192.168.88.253,60494,274,,loss_recovery,
61,190227.128637,778,6,2116976,2280600,192.168.88.253,60494,125,,congestion_avoidance,
62,190227.129678,800,10,2172000,2338520,192.168.88.253,60494,295,,congestion_avoidance,
63,190227.130348,818,13,2218336,2399336,192.168.88.253,60494,248,,loss_recovery,
64,190227.130561,823,6,2232816,2410920,192.168.88.253,60494,119,,congestion_avoidance,
65,190227.131885,853,12,2311008,2497800,192.168.88.253,60494,248,,loss_recovery,
66,190227.132097,859,6,2324040,2506488,192.168.88.253,60494,129,,congestion_avoidance,
67,190227.133837,900,13,2426848,2620880,192.168.88.253,60494,275,,loss_recovery,
68,190227.134053,905,6,2441328,2632464,192.168.88.253,60494,122,,congestion_avoidance,
69,190227.135554,940,12,2531104,2730928,192.168.88.253,60494,244,,loss_recovery,
70,190227.135802,946,6,2544136,2739616,192.168.88.253,60494,124,,congestion_avoidance,
71,190227.137165,977,12,2623776,2835184,192.168.88.253,60494,202,,loss_recovery,
72,190227.137358,983,6,2638256,2840976,192.168.88.253,60494,298,,congestion_avoidance,
