line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,81088.444073,6944,65,192.168.88.253,42526,712,,congestion_avoidance,
2,81088.444159,6947,65,192.168.88.253,42526,798,,congestion_avoidance,
3,81088.444170,6948,65,192.168.88.253,42526,808,,congestion_avoidance,
4,81088.444206,6949,65,192.168.88.253,42526,584,,congestion_avoidance,
5,81088.444240,6950,65,192.168.88.253,42526,619,,congestion_avoidance,
6,81088.444275,6951,65,192.168.88.253,42526,653,,congestion_avoidance,
7,81088.444307,6952,65,192.168.88.253,42526,686,,congestion_avoidance,
8,81088.444344,6953,65,192.168.88.253,42526,721,,congestion_avoidance,
9,81088.444374,6954,65,192.168.88.253,42526,753,,congestion_avoidance,
10,81088.444428,6955,65,192.168.88.253,42526,807,,congestion_avoidance,
11,81088.444444,6956,65,192.168.88.253,42526,513,,congestion_avoidance,
12,81088.444475,6957,65,192.168.88.253,42526,545,,congestion_avoidance,
13,81088.444570,6958,65,192.168.88.253,42526,639,,congestion_avoidance,
14,81088.444596,6959,65,192.168.88.253,42526,665,,congestion_avoidance,
15,81088.444622,6960,65,192.168.88.253,42526,692,,congestion_avoidance,
16,81088.444628,6961,65,192.168.88.253,42526,698,,congestion_avoidance,
17,81088.444672,6962,65,192.168.88.253,42526,742,,congestion_avoidance,
18,81088.444710,6963,65,192.168.88.253,42526,780,,congestion_avoidance,
19,81088.444745,6964,65,192.168.88.253,42526,580,,congestion_avoidance,
20,81088.444781,6965,65,192.168.88.253,42526,618,,congestion_avoidance,
21,81088.444817,6966,65,192.168.88.253,42526,654,,congestion_avoidance,
22,81088.444822,6967,65,192.168.88.253,42526,659,,congestion_avoidance,
23,81088.444859,6968,65,192.168.88.253,42526,695,,congestion_avoidance,
24,81088.444906,6969,65,192.168.88.253,42526,741,,congestion_avoidance,
25,81088.444962,6970,65,192.168.88.253,42526,798,,congestion_avoidance,
26,81088.444970,6971,65,192.168.88.253,42526,522,,congestion_avoidance,
27,81088.445005,6972,65,192.168.88.253,42526,557,,congestion_avoidance,
28,81088.445039,6973,65,192.168.88.253,42526,591,,congestion_avoidance,
29,81088.445074,6974,65,192.168.88.253,42526,627,,congestion_avoidance,
30,81088.445110,6975,65,192.168.88.253,42526,662,,congestion_avoidance,
31,81088.445117,6976,65,192.168.88.253,42526,669,,congestion_avoidance,
32,81088.445143,6977,65,192.168.88.253,42526,695,,congestion_avoidance,
33,81088.445199,6978,65,192.168.88.253,42526,751,,congestion_avoidance,
34,81088.445214,6979,65,192.168.88.253,42526,767,,congestion_avoidance,
35,81088.445248,6980,65,192.168.88.253,42526,800,,congestion_avoidance,
36,81088.445284,6981,65,192.168.88.253,42526,570,,congestion_avoidance,
37,81088.445321,6982,65,192.168.88.253,42526,607,,congestion_avoidance,
38,81088.445363,6983,65,192.168.88.253,42526,649,,congestion_avoidance,
39,81088.445391,6984,65,192.168.88.253,42526,677,,congestion_avoidance,
40,81088.445407,6985,65,192.168.88.253,42526,692,,congestion_avoidance,
41,81088.445481,6986,65,192.168.88.253,42526,766,,congestion_avoidance,
42,81088.445496,6987,65,192.168.88.253,42526,522,,congestion_avoidance,
43,81088.445523,6988,65,192.168.88.253,42526,549,,congestion_avoidance,
44,81088.445529,6989,65,192.168.88.253,42526,556,,congestion_avoidance,
45,81088.445563,6990,65,192.168.88.253,42526,589,,congestion_avoidance,
46,81088.445596,6991,65,192.168.88.253,42526,622,,congestion_avoidance,
47,81088.445633,6992,65,192.168.88.253,42526,660,,congestion_avoidance,
48,81088.445665,6993,65,192.168.88.253,42526,691,,congestion_avoidance,
49,81088.445728,6994,65,192.168.88.253,42526,755,,congestion_avoidance,
50,81088.445734,6995,65,192.168.88.253,42526,761,,congestion_avoidance,
51,81088.445738,6996,65,192.168.88.253,42526,765,,congestion_avoidance,
52,81088.445782,6997,65,192.168.88.253,42526,808,,congestion_avoidance,
53,81088.445801,6998,65,192.168.88.253,42526,584,,congestion_avoidance,
54,81088.445835,6999,65,192.168.88.253,42526,617,,congestion_avoidance,
55,81088.445866,7000,65,192.168.88.253,42526,649,,congestion_avoidance,
56,81088.445903,7001,65,192.168.88.253,42526,686,,congestion_avoidance,
57,81088.445935,7002,65,192.168.88.253,42526,718,,congestion_avoidance,
58,81088.445977,7003,65,192.168.88.253,42526,759,,congestion_avoidance,
59,81088.446016,7004,65,192.168.88.253,42526,798,,congestion_avoidance,
60,81088.446041,7005,65,192.168.88.253,42526,541,,congestion_avoidance,
61,81088.446046,7006,65,192.168.88.253,42526,546,,congestion_avoidance,
62,81088.446080,7007,65,192.168.88.253,42526,579,,congestion_avoidance,
63,81088.446114,7008,65,192.168.88.253,42526,614,,congestion_avoidance,
64,81088.446119,7009,65,192.168.88.253,42526,619,,congestion_avoidance,
65,81088.446151,7010,65,192.168.88.253,42526,651,,congestion_avoidance,
66,81088.446156,7011,65,192.168.88.253,42526,656,,congestion_avoidance,
67,81088.446203,7012,65,192.168.88.253,42526,702,,congestion_avoidance,
68,81088.446218,7013,65,192.168.88.253,42526,718,,congestion_avoidance,
69,81088.446259,7014,65,192.168.88.253,42526,752,,congestion_avoidance,
70,81088.446288,7015,65,192.168.88.253,42526,787,,congestion_avoidance,
71,81088.446317,7016,65,192.168.88.253,42526,575,,congestion_avoidance,
72,81088.446355,7017,65,192.168.88.253,42526,613,,congestion_avoidance,
73,81088.446389,7018,65,192.168.88.253,42526,648,,congestion_avoidance,
74,81088.446404,7019,65,192.168.88.253,42526,663,,congestion_avoidance,
75,81088.446453,7020,65,192.168.88.253,42526,712,,congestion_avoidance,
76,81088.446490,7021,65,192.168.88.253,42526,749,,congestion_avoidance,
77,81088.446496,7022,65,192.168.88.253,42526,754,,congestion_avoidance,
78,81088.446533,7023,65,192.168.88.253,42526,791,,congestion_avoidance,
79,81088.446576,7024,65,192.168.88.253,42526,556,,congestion_avoidance,
80,81088.446587,7025,65,192.168.88.253,42526,568,,congestion_avoidance,
81,81088.446637,7026,65,192.168.88.253,42526,617,,congestion_avoidance,
82,81088.446675,7027,65,192.168.88.253,42526,655,,congestion_avoidance,
83,81088.446683,7028,65,192.168.88.253,42526,664,,congestion_avoidance,
84,81088.446703,7029,65,192.168.88.253,42526,684,,congestion_avoidance,
85,81088.446776,7030,65,192.168.88.253,42526,756,,congestion_avoidance,
86,81088.446794,7031,65,192.168.88.253,42526,774,,congestion_avoidance,
87,81088.446802,7032,65,192.168.88.253,42526,783,,congestion_avoidance,
88,81088.446821,7033,65,192.168.88.253,42526,800,,congestion_avoidance,
89,81088.446832,7034,65,192.168.88.253,42526,540,,congestion_avoidance,
90,81088.446848,7035,65,192.168.88.253,42526,556,,congestion_avoidance,
91,81088.446876,7036,65,192.168.88.253,42526,584,,congestion_avoidance,
92,81088.446892,7037,65,192.168.88.253,42526,600,,congestion_avoidance,
93,81088.446925,7038,65,192.168.88.253,42526,633,,congestion_avoidance,
94,81088.446956,7039,65,192.168.88.253,42526,664,,congestion_avoidance,
95,81088.446987,7040,65,192.168.88.253,42526,695,,congestion_avoidance,
96,81088.446992,7041,65,192.168.88.253,42526,700,,congestion_avoidance,
97,81088.447031,7042,65,192.168.88.253,42526,739,,congestion_avoidance,
98,81088.447044,7043,65,192.168.88.253,42526,752,,congestion_avoidance,
99,81088.447078,7044,65,192.168.88.253,42526,785,,congestion_avoidance,
100,81088.447104,7045,65,192.168.88.253,42526,523,,congestion_avoidance,
101,81088.447134,7046,65,192.168.88.253,42526,554,,congestion_avoidance,
102,81088.447166,7047,65,192.168.88.253,42526,585,,congestion_avoidance,
103,81088.447199,7048,65,192.168.88.253,42526,619,,congestion_avoidance,
104,81088.447237,7049,65,192.168.88.253,42526,656,,congestion_avoidance,
105,81088.447283,7050,65,192.168.88.253,42526,702,,congestion_avoidance,
106,81088.447322,7051,65,192.168.88.253,42526,742,,congestion_avoidance,
107,81088.447348,7052,65,192.168.88.253,42526,768,,congestion_avoidance,
108,81088.447390,7053,65,192.168.88.253,42526,562,,congestion_avoidance,
109,81088.447421,7054,65,192.168.88.253,42526,595,,congestion_avoidance,
110,81088.447427,7055,65,192.168.88.253,42526,602,,congestion_avoidance,
111,81088.447464,7056,65,192.168.88.253,42526,639,,congestion_avoidance,
112,81088.447496,7057,65,192.168.88.253,42526,671,,congestion_avoidance,
113,81088.447533,7058,65,192.168.88.253,42526,708,,congestion_avoidance,
114,81088.447577,7059,65,192.168.88.253,42526,751,,congestion_avoidance,
115,81088.447603,7060,65,192.168.88.253,42526,776,,congestion_avoidance,
116,81088.447629,7061,65,192.168.88.253,42526,548,,congestion_avoidance,
117,81088.447635,7062,65,192.168.88.253,42526,553,,congestion_avoidance,
118,81088.447671,7063,65,192.168.88.253,42526,589,,congestion_avoidance,
119,81088.447691,7064,65,192.168.88.253,42526,610,,congestion_avoidance,
120,81088.447733,7065,65,192.168.88.253,42526,652,,congestion_avoidance,
121,81088.447768,7066,65,192.168.88.253,42526,687,,congestion_avoidance,
122,81088.447785,7067,65,192.168.88.253,42526,703,,congestion_avoidance,
123,81088.447804,7068,65,192.168.88.253,42526,722,,congestion_avoidance,
124,81088.447846,7069,65,192.168.88.253,42526,765,,congestion_avoidance,
125,81088.447875,7070,65,192.168.88.253,42526,521,,congestion_avoidance,
126,81088.447911,7071,65,192.168.88.253,42526,559,,congestion_avoidance,
127,81088.447947,7072,65,192.168.88.253,42526,594,,congestion_avoidance,
128,81088.447982,7073,65,192.168.88.253,42526,630,,congestion_avoidance,
129,81088.448048,7074,65,192.168.88.253,42526,695,,congestion_avoidance,
130,81088.448066,7075,65,192.168.88.253,42526,713,,congestion_avoidance,
131,81088.448112,7076,65,192.168.88.253,42526,760,,congestion_avoidance,
132,81088.448126,7077,65,192.168.88.253,42526,773,,congestion_avoidance,
133,81088.448166,7078,65,192.168.88.253,42526,556,,congestion_avoidance,
134,81088.448194,7079,65,192.168.88.253,42526,585,,congestion_avoidance,
135,81088.448200,7080,65,192.168.88.253,42526,591,,congestion_avoidance,
136,81088.448236,7081,65,192.168.88.253,42526,626,,congestion_avoidance,
137,81088.448269,7082,65,192.168.88.253,42526,659,,congestion_avoidance,
138,81088.448275,7083,65,192.168.88.253,42526,666,,congestion_avoidance,
139,81088.448307,7084,65,192.168.88.253,42526,698,,congestion_avoidance,
140,81088.448321,7085,65,192.168.88.253,42526,712,,congestion_avoidance,
141,81088.448370,7086,65,192.168.88.253,42526,761,,congestion_avoidance,
142,81088.448376,7087,65,192.168.88.253,42526,766,,congestion_avoidance,
143,81088.448415,7088,65,192.168.88.253,42526,535,,congestion_avoidance,
144,81088.448445,7089,65,192.168.88.253,42526,565,,congestion_avoidance,
145,81088.448481,7090,65,192.168.88.253,42526,602,,congestion_avoidance,
146,81088.448496,7091,65,192.168.88.253,42526,607,,congestion_avoidance,
147,81088.448538,7092,65,192.168.88.253,42526,659,,congestion_avoidance,
148,81088.448543,7093,65,192.168.88.253,42526,664,,congestion_avoidance,
149,81088.448573,7094,65,192.168.88.253,42526,694,,congestion_avoidance,
150,81088.448590,7095,65,192.168.88.253,42526,711,,congestion_avoidance,
151,81088.448637,7096,65,192.168.88.253,42526,757,,congestion_avoidance,
152,81088.448643,7097,65,192.168.88.253,42526,763,,congestion_avoidance,
153,81088.448664,7098,65,192.168.88.253,42526,534,,congestion_avoidance,
154,81088.448678,7099,65,192.168.88.253,42526,548,,congestion_avoidance,
155,81088.448716,7100,65,192.168.88.253,42526,585,,congestion_avoidance,
156,81088.448734,7101,65,192.168.88.253,42526,604,,congestion_avoidance,
157,81088.448827,7102,65,192.168.88.253,42526,694,,congestion_avoidance,
158,81088.448838,7103,65,192.168.88.253,42526,707,,congestion_avoidance,
159,81088.448906,7104,65,192.168.88.253,42526,775,,congestion_avoidance,
160,81088.448913,7105,65,192.168.88.253,42526,783,,congestion_avoidance,
161,81088.448970,7106,65,192.168.88.253,42526,589,,loss_recovery,
162,81088.448992,7107,43,192.168.88.253,42526,613,,loss_recovery,
163,81088.449011,7108,41,192.168.88.253,42526,632,,loss_recovery,
164,81088.449083,7109,40,192.168.88.253,42526,703,,loss_recovery,
165,81088.449091,7110,39,192.168.88.253,42526,712,,loss_recovery,
166,81088.449114,7111,32,192.168.88.253,42526,735,,loss_recovery,
167,81088.449131,7112,32,192.168.88.253,42526,752,,loss_recovery,
168,81088.449184,7113,32,192.168.88.253,42526,804,,loss_recovery,
169,81088.449220,7114,32,192.168.88.253,42526,574,,loss_recovery,
170,81088.449260,7115,32,192.168.88.253,42526,613,,loss_recovery,
171,81088.449282,7116,32,192.168.88.253,42526,636,,loss_recovery,
172,81088.449320,7117,32,192.168.88.253,42526,673,,loss_recovery,
173,81088.449356,7118,32,192.168.88.253,42526,709,,loss_recovery,
174,81088.449361,7119,32,192.168.88.253,42526,715,,loss_recovery,
175,81088.449395,7120,32,192.168.88.253,42526,748,,loss_recovery,
176,81088.449410,7121,32,192.168.88.253,42526,764,,loss_recovery,
177,81088.449429,7122,32,192.168.88.253,42526,783,,loss_recovery,
178,81088.449466,7123,32,192.168.88.253,42526,241,,loss_recovery,
179,81088.449503,7124,32,192.168.88.253,42526,279,,congestion_avoidance,
180,81088.449513,7125,32,192.168.88.253,42526,289,,congestion_avoidance,
181,81088.449540,7126,32,192.168.88.253,42526,315,,congestion_avoidance,
182,81088.449555,7127,32,192.168.88.253,42526,330,,congestion_avoidance,
183,81088.449598,7128,32,192.168.88.253,42526,373,,congestion_avoidance,
184,81088.449632,7129,32,192.168.88.253,42526,306,,congestion_avoidance,
185,81088.449638,7130,32,192.168.88.253,42526,314,,congestion_avoidance,
186,81088.449675,7131,32,192.168.88.253,42526,351,,congestion_avoidance,
187,81088.449680,7132,32,192.168.88.253,42526,356,,congestion_avoidance,
188,81088.449712,7133,32,192.168.88.253,42526,387,,congestion_avoidance,
189,81088.449727,7134,32,192.168.88.253,42526,256,,congestion_avoidance,
190,81088.449777,7135,32,192.168.88.253,42526,306,,congestion_avoidance,
191,81088.449819,7136,32,192.168.88.253,42526,347,,congestion_avoidance,
192,81088.449860,7137,32,192.168.88.253,42526,389,,congestion_avoidance,
193,81088.449870,7138,33,192.168.88.253,42526,398,,congestion_avoidance,
194,81088.449903,7139,33,192.168.88.253,42526,386,,congestion_avoidance,
195,81088.449939,7140,33,192.168.88.253,42526,297,,congestion_avoidance,
196,81088.449970,7141,33,192.168.88.253,42526,329,,congestion_avoidance,
197,81088.450009,7142,33,192.168.88.253,42526,367,,congestion_avoidance,
198,81088.450037,7143,33,192.168.88.253,42526,396,,congestion_avoidance,
199,81088.450075,7144,33,192.168.88.253,42526,250,,congestion_avoidance,
200,81088.450111,7145,33,192.168.88.253,42526,287,,congestion_avoidance,
201,81088.450156,7146,33,192.168.88.253,42526,332,,congestion_avoidance,
202,81088.450184,7147,33,192.168.88.253,42526,359,,congestion_avoidance,
203,81088.450221,7148,33,192.168.88.253,42526,356,,congestion_avoidance,
204,81088.450237,7149,33,192.168.88.253,42526,373,,congestion_avoidance,
205,81088.450281,7150,34,192.168.88.253,42526,307,,congestion_avoidance,
206,81088.450323,7151,34,192.168.88.253,42526,348,,congestion_avoidance,
207,81088.450363,7152,34,192.168.88.253,42526,388,,congestion_avoidance,
208,81088.450396,7153,34,192.168.88.253,42526,280,,congestion_avoidance,
